customer_unique_id,last_order_date,recency_days,frequency,monetary,segment
cust_004051,2016-12-12,627,2,250.53,At Risk (was frequent)
cust_014001,2017-10-30,305,1,250.5,Potential Loyalists
cust_004028,2017-12-11,263,1,250.47,Potential Loyalists
cust_010084,2017-12-22,252,2,250.44,Loyal Customers
cust_011134,2018-01-20,223,1,250.28,Potential Loyalists
cust_018649,2017-10-27,308,3,250.27,Loyal Customers
cust_004833,2016-11-10,659,2,250.24,At Risk (was frequent)
cust_000338,2017-11-14,290,1,250.06,Potential Loyalists
cust_013154,2017-12-06,268,1,249.96,Potential Loyalists
cust_010016,2017-05-01,487,1,249.96,Hibernating / Lost
cust_011071,2017-11-08,296,2,249.75,Loyal Customers
cust_016109,2017-04-11,507,1,249.52,At Risk (was frequent)
cust_017741,2017-07-11,416,2,249.51,At Risk (was frequent)
cust_001597,2017-03-20,529,2,249.51,At Risk (was frequent)
cust_017891,2017-01-10,598,2,249.22,At Risk (was frequent)
cust_012650,2017-03-29,520,2,249.15,At Risk (was frequent)
cust_003293,2018-02-04,208,2,249.12,Loyal Customers
cust_018666,2017-11-06,298,2,248.91,Loyal Customers
cust_008575,2016-12-21,618,1,248.88,Hibernating / Lost
cust_017769,2018-02-12,200,1,248.82,Loyal Customers
cust_018983,2016-10-10,690,1,248.72,At Risk (was frequent)
cust_014989,2017-11-10,294,3,248.43,Loyal Customers
cust_012408,2017-11-02,302,1,248.39,Potential Loyalists
cust_014279,2016-04-04,879,2,248.38,At Risk (was frequent)
cust_013893,2017-12-31,243,2,248.35,Loyal Customers
cust_009875,2016-03-16,898,1,248.29,Hibernating / Lost
cust_012783,2017-07-22,405,1,248.26,Hibernating / Lost
cust_003631,2017-09-23,342,2,248.19,At Risk (was frequent)
cust_005984,2018-01-16,227,1,248.14,Potential Loyalists
cust_000538,2017-12-22,252,2,248.09,Loyal Customers
cust_003601,2017-03-02,547,1,248.0,Hibernating / Lost
cust_000044,2016-10-27,673,2,247.98,At Risk (was frequent)
cust_005099,2018-02-04,208,2,247.97,Loyal Customers
cust_011456,2016-11-05,664,2,247.87,At Risk (was frequent)
cust_003347,2017-12-09,265,1,247.65,Potential Loyalists
cust_009166,2017-02-25,552,2,247.57,At Risk (was frequent)
cust_008572,2016-07-12,780,2,247.54,At Risk (was frequent)
cust_018172,2016-06-03,819,1,247.53,At Risk (was frequent)
cust_005218,2017-03-09,540,1,247.51,Hibernating / Lost
cust_015037,2017-06-17,440,1,247.35,At Risk (was frequent)
cust_003527,2017-06-05,452,4,247.27,At Risk (was frequent)
cust_002463,2016-09-11,719,1,247.16,Hibernating / Lost
cust_003040,2017-12-18,256,2,247.03,Loyal Customers
cust_014327,2017-12-15,259,1,246.76,Loyal Customers
cust_000828,2017-11-17,287,1,246.75,Potential Loyalists
cust_001633,2017-06-03,454,1,246.69,Hibernating / Lost
cust_001355,2016-03-03,911,1,246.66,Hibernating / Lost
cust_017469,2017-07-06,421,1,246.44,At Risk (was frequent)
cust_008535,2016-04-20,863,1,246.41,Hibernating / Lost
cust_003399,2017-09-13,352,1,246.41,Hibernating / Lost
cust_012695,2016-08-19,742,1,246.27,Hibernating / Lost
cust_004835,2017-12-23,251,2,246.1,Loyal Customers
cust_005369,2016-02-19,924,1,245.98,Hibernating / Lost
cust_003267,2017-06-12,445,1,245.94,Hibernating / Lost
cust_001232,2018-01-12,231,1,245.91,Potential Loyalists
cust_017056,2017-04-02,516,1,245.85,At Risk (was frequent)
cust_011295,2017-12-31,243,3,245.82,Loyal Customers
cust_013676,2018-01-30,213,1,245.75,Potential Loyalists
cust_015414,2016-12-04,635,1,245.74,At Risk (was frequent)
cust_017810,2016-07-18,774,1,245.62,At Risk (was frequent)
cust_004804,2016-11-01,668,1,245.58,Hibernating / Lost
cust_006268,2016-03-08,906,1,245.51,Hibernating / Lost
cust_001887,2016-04-13,870,1,245.28,Hibernating / Lost
cust_004021,2017-04-05,513,1,245.1,Hibernating / Lost
cust_010614,2017-04-13,505,2,245.07,At Risk (was frequent)
cust_007822,2016-07-21,771,1,244.98,Hibernating / Lost
cust_018592,2018-01-05,238,1,244.97,Loyal Customers
cust_009396,2018-02-13,199,2,244.95,Loyal Customers
cust_018131,2016-06-13,809,2,244.91,At Risk (was frequent)
cust_013674,2017-04-12,506,2,244.81,At Risk (was frequent)
cust_018694,2017-12-26,248,2,244.69,Loyal Customers
cust_000136,2016-07-30,762,2,244.54,At Risk (was frequent)
cust_012183,2017-04-01,517,2,244.52,At Risk (was frequent)
cust_003110,2017-11-01,303,1,244.42,Potential Loyalists
cust_007177,2017-04-25,493,3,244.28,At Risk (was frequent)
cust_016540,2017-01-16,592,1,244.17,At Risk (was frequent)
cust_015268,2017-09-12,353,2,244.15,At Risk (was frequent)
cust_003096,2018-01-02,241,3,244.11,Loyal Customers
cust_000589,2017-12-19,255,1,244.04,Potential Loyalists
cust_003706,2016-11-14,655,2,243.85,At Risk (was frequent)
cust_017659,2017-06-16,441,1,243.8,At Risk (was frequent)
cust_015198,2017-07-18,409,2,243.78,At Risk (was frequent)
cust_011204,2017-08-01,395,3,243.63,At Risk (was frequent)
cust_016419,2018-01-09,234,1,243.62,Loyal Customers
cust_003109,2016-11-21,648,1,243.54,Hibernating / Lost
cust_009450,2016-06-30,792,1,243.53,Hibernating / Lost
cust_001808,2016-11-05,664,1,243.47,Hibernating / Lost
cust_009678,2016-07-15,777,1,243.46,Hibernating / Lost
cust_003719,2017-09-12,353,2,243.36,At Risk (was frequent)
cust_011233,2016-07-02,790,1,243.28,Hibernating / Lost
cust_010134,2017-06-10,447,2,243.27,At Risk (was frequent)
cust_001766,2018-02-01,211,1,243.25,Potential Loyalists
cust_018974,2017-11-30,274,1,243.24,Loyal Customers
cust_008231,2017-11-04,300,2,243.17,Loyal Customers
cust_003645,2017-07-09,418,1,243.07,Hibernating / Lost
cust_015860,2017-12-06,268,2,243.04,Loyal Customers
cust_016282,2017-03-10,539,2,243.01,At Risk (was frequent)
cust_016430,2017-07-26,401,1,243.01,At Risk (was frequent)
cust_011394,2017-12-05,269,2,243.0,Loyal Customers
cust_012566,2016-10-02,698,1,242.92,Hibernating / Lost
cust_004913,2016-07-13,779,1,242.76,Hibernating / Lost
cust_005468,2017-09-12,353,2,242.72,At Risk (was frequent)
cust_006035,2017-05-12,476,1,242.56,Hibernating / Lost
cust_000266,2017-08-22,374,1,242.56,Hibernating / Lost
cust_018987,2017-06-10,447,2,242.43,At Risk (was frequent)
cust_000101,2017-03-16,533,1,242.36,Hibernating / Lost
cust_002655,2017-01-30,578,1,242.33,Hibernating / Lost
cust_009198,2017-08-08,388,2,242.31,At Risk (was frequent)
cust_014354,2018-01-14,229,3,242.18,Loyal Customers
cust_004112,2017-07-03,424,2,242.17,At Risk (was frequent)
cust_007753,2017-10-22,313,2,242.08,Loyal Customers
cust_008145,2017-04-04,514,1,241.95,Hibernating / Lost
cust_004247,2017-02-06,571,1,241.94,Hibernating / Lost
cust_018742,2017-11-22,282,2,241.94,Loyal Customers
cust_009976,2016-04-05,878,1,241.84,Hibernating / Lost
cust_018364,2017-02-03,574,1,241.61,At Risk (was frequent)
cust_011858,2017-06-11,446,1,241.54,Hibernating / Lost
cust_007709,2017-06-15,442,2,241.52,At Risk (was frequent)
cust_004147,2016-12-25,614,2,241.44,At Risk (was frequent)
cust_017556,2017-08-20,376,1,241.44,At Risk (was frequent)
cust_002807,2016-08-19,742,2,241.41,At Risk (was frequent)
cust_001784,2017-10-05,330,3,241.34,Loyal Customers
cust_002147,2016-11-14,655,1,241.33,Hibernating / Lost
cust_016190,2017-12-27,247,2,241.19,Loyal Customers
cust_015449,2017-12-29,245,2,241.19,Loyal Customers
cust_006361,2017-11-08,296,2,241.15,Loyal Customers
cust_015066,2017-04-23,495,3,241.09,At Risk (was frequent)
cust_015157,2017-09-22,343,1,241.05,At Risk (was frequent)
cust_011312,2016-11-17,652,2,241.03,At Risk (was frequent)
cust_005845,2017-09-03,362,2,240.99,At Risk (was frequent)
cust_000471,2016-04-30,853,1,240.98,Hibernating / Lost
cust_012201,2017-12-30,244,3,240.95,Loyal Customers
cust_016211,2017-01-14,594,1,240.87,At Risk (was frequent)
cust_007837,2017-10-08,327,1,240.74,Potential Loyalists
cust_002527,2017-05-22,466,2,240.67,At Risk (was frequent)
cust_003691,2017-12-11,263,4,240.6,Loyal Customers
cust_009263,2018-02-10,202,1,240.59,Potential Loyalists
cust_002524,2017-04-08,510,1,240.56,Hibernating / Lost
cust_015596,2017-12-31,243,3,240.56,Loyal Customers
cust_004336,2018-01-13,230,2,240.38,Loyal Customers
cust_013158,2016-02-27,916,1,240.31,Hibernating / Lost
cust_005329,2016-07-12,780,2,240.29,At Risk (was frequent)
cust_015460,2017-08-14,382,2,240.28,At Risk (was frequent)
cust_003965,2016-02-14,929,1,239.98,Hibernating / Lost
cust_009423,2016-09-03,727,1,239.96,Hibernating / Lost
cust_012699,2017-09-08,357,2,239.94,At Risk (was frequent)
cust_000609,2017-11-30,274,2,239.64,Loyal Customers
cust_015330,2017-04-28,490,2,239.55,At Risk (was frequent)
cust_015090,2017-12-18,256,2,239.44,Loyal Customers
cust_005529,2016-12-23,616,3,239.41,At Risk (was frequent)
cust_004914,2017-10-06,329,3,239.36,Loyal Customers
cust_011945,2017-11-23,281,1,239.15,Potential Loyalists
cust_010448,2016-08-09,752,2,239.13,At Risk (was frequent)
cust_004430,2018-01-16,227,1,239.1,Potential Loyalists
cust_018061,2017-03-26,523,1,238.93,At Risk (was frequent)
cust_004863,2017-09-05,360,1,238.85,Hibernating / Lost
cust_018903,2017-11-20,284,2,238.83,Loyal Customers
cust_003298,2017-12-01,273,1,238.56,Potential Loyalists
cust_012659,2016-04-09,874,1,238.47,Hibernating / Lost
cust_007622,2016-11-08,661,1,238.42,Hibernating / Lost
cust_014712,2016-03-05,909,1,238.41,At Risk (was frequent)
cust_013409,2017-12-15,259,2,238.32,Loyal Customers
cust_012984,2017-09-21,344,1,238.23,Hibernating / Lost
cust_018001,2017-01-10,598,1,238.23,At Risk (was frequent)
cust_015711,2016-08-11,750,1,238.23,At Risk (was frequent)
cust_005563,2017-08-23,373,2,238.03,At Risk (was frequent)
cust_016244,2017-06-26,431,1,237.98,At Risk (was frequent)
cust_010709,2017-12-21,253,2,237.97,Loyal Customers
cust_005341,2017-12-10,264,1,237.9,Potential Loyalists
cust_013075,2017-08-31,365,1,237.89,Hibernating / Lost
cust_012088,2016-10-16,684,2,237.88,At Risk (was frequent)
cust_013586,2016-06-01,821,1,237.86,Hibernating / Lost
cust_007927,2016-11-16,653,2,237.85,At Risk (was frequent)
cust_008379,2017-09-10,355,1,237.75,Hibernating / Lost
cust_009070,2017-06-12,445,2,237.74,At Risk (was frequent)
cust_007961,2018-02-23,189,2,237.71,Loyal Customers
cust_005429,2016-11-10,659,1,237.64,Hibernating / Lost
cust_000390,2016-11-08,661,1,237.64,Hibernating / Lost
cust_015887,2018-02-18,194,1,237.61,Loyal Customers
cust_012557,2016-09-22,708,1,237.51,Hibernating / Lost
cust_015215,2017-10-30,305,2,237.28,Loyal Customers
cust_015179,2017-08-24,372,3,237.28,At Risk (was frequent)
cust_002772,2017-09-23,342,1,237.28,Hibernating / Lost
cust_006693,2017-12-25,249,1,237.2,Potential Loyalists
cust_003352,2017-10-25,310,2,237.13,Loyal Customers
cust_010500,2016-08-15,746,1,236.82,Hibernating / Lost
cust_006958,2017-03-26,523,1,236.79,Hibernating / Lost
cust_010051,2016-08-31,730,1,236.77,Hibernating / Lost
cust_004581,2018-02-21,191,2,236.73,Loyal Customers
cust_008566,2016-11-15,654,1,236.67,Hibernating / Lost
cust_014298,2016-08-11,750,1,236.54,At Risk (was frequent)
cust_016129,2017-03-14,535,2,236.53,At Risk (was frequent)
cust_008137,2016-11-10,659,1,236.53,Hibernating / Lost
cust_005539,2017-08-11,385,1,236.52,Hibernating / Lost
cust_011316,2016-09-20,710,1,236.34,Hibernating / Lost
cust_010719,2017-05-07,481,1,236.33,Hibernating / Lost
cust_007612,2016-08-02,759,2,236.29,At Risk (was frequent)
cust_016031,2017-06-20,437,1,236.19,At Risk (was frequent)
cust_010235,2017-10-08,327,2,236.17,Loyal Customers
cust_017316,2017-06-23,434,2,236.06,At Risk (was frequent)
cust_007829,2017-08-27,369,2,236.01,At Risk (was frequent)
cust_013141,2017-06-03,454,1,235.99,Hibernating / Lost
cust_007495,2016-03-18,896,1,235.76,Hibernating / Lost
cust_003872,2016-06-01,821,1,235.65,Hibernating / Lost
cust_001223,2016-07-23,769,1,235.59,Hibernating / Lost
cust_011114,2017-06-17,440,2,235.52,At Risk (was frequent)
cust_002297,2017-12-31,243,1,235.47,Potential Loyalists
cust_012615,2017-09-16,349,2,235.34,At Risk (was frequent)
cust_003260,2017-10-13,322,2,235.13,Loyal Customers
cust_009062,2017-12-27,247,2,235.0,Loyal Customers
cust_007764,2017-11-30,274,1,234.97,Potential Loyalists
cust_014947,2016-10-23,677,1,234.84,At Risk (was frequent)
cust_012989,2017-12-27,247,2,234.69,Loyal Customers
cust_002958,2016-05-13,840,1,234.63,Hibernating / Lost
cust_006535,2016-10-15,685,2,234.61,At Risk (was frequent)
cust_008687,2018-02-24,188,3,234.24,Loyal Customers
cust_013665,2017-09-01,364,2,234.17,At Risk (was frequent)
cust_005258,2017-11-04,300,3,234.03,Loyal Customers
cust_006855,2017-08-19,377,1,234.03,Hibernating / Lost
cust_007786,2017-10-28,307,1,233.97,Potential Loyalists
cust_013444,2017-10-28,307,1,233.88,Potential Loyalists
cust_006123,2016-12-09,630,3,233.72,At Risk (was frequent)
cust_001996,2017-11-29,275,2,233.7,Loyal Customers
cust_010350,2017-10-03,332,2,233.68,Loyal Customers
cust_016672,2017-11-25,279,3,233.68,Loyal Customers
cust_009586,2017-05-15,473,2,233.66,At Risk (was frequent)
cust_014249,2017-06-19,438,1,233.61,At Risk (was frequent)
cust_016596,2017-03-27,522,2,233.42,At Risk (was frequent)
cust_003377,2016-06-07,815,2,233.41,At Risk (was frequent)
cust_013791,2016-10-03,697,1,233.29,Hibernating / Lost
cust_017248,2017-10-02,333,2,233.25,Loyal Customers
cust_014986,2017-11-11,293,3,233.11,Loyal Customers
cust_000875,2017-11-28,276,1,233.01,Potential Loyalists
cust_014554,2016-04-06,877,1,232.83,At Risk (was frequent)
cust_010341,2016-04-25,858,1,232.68,Hibernating / Lost
cust_000635,2016-08-19,742,2,232.63,At Risk (was frequent)
cust_008258,2016-10-21,679,2,232.59,At Risk (was frequent)
cust_006441,2017-11-13,291,1,232.57,Potential Loyalists
cust_002122,2017-10-19,316,2,232.53,Loyal Customers
cust_013292,2017-06-17,440,1,232.52,Hibernating / Lost
cust_011066,2017-04-24,494,2,232.51,At Risk (was frequent)
cust_004324,2016-09-15,715,1,232.19,Hibernating / Lost
cust_008736,2017-09-10,355,2,232.11,At Risk (was frequent)
cust_010269,2016-03-22,892,1,232.09,Hibernating / Lost
cust_013835,2016-09-05,725,1,232.08,Hibernating / Lost
cust_018002,2017-04-07,511,2,231.66,At Risk (was frequent)
cust_001672,2016-12-19,620,1,231.66,Hibernating / Lost
cust_002229,2017-01-07,601,1,231.65,Hibernating / Lost
cust_013454,2017-01-25,583,1,231.59,Hibernating / Lost
cust_001995,2017-11-13,291,2,231.48,Loyal Customers
cust_013745,2017-12-24,250,4,231.44,Loyal Customers
cust_005532,2017-06-23,434,2,231.44,At Risk (was frequent)
cust_008589,2016-01-11,963,1,231.38,Hibernating / Lost
cust_005835,2016-12-04,635,1,231.27,Hibernating / Lost
cust_015996,2018-02-07,205,2,231.22,Loyal Customers
cust_001924,2016-08-16,745,1,231.21,Hibernating / Lost
cust_006966,2016-05-26,827,2,231.2,At Risk (was frequent)
cust_016598,2017-11-07,297,2,231.16,Loyal Customers
cust_016358,2017-10-22,313,2,231.05,Loyal Customers
cust_012294,2016-04-09,874,1,231.03,Hibernating / Lost
cust_015095,2017-10-07,328,2,231.03,Loyal Customers
cust_004515,2017-12-23,251,2,231.0,Loyal Customers
cust_010301,2016-11-14,655,2,230.97,At Risk (was frequent)
cust_003092,2017-05-26,462,1,230.81,Hibernating / Lost
cust_013496,2016-10-09,691,1,230.65,Hibernating / Lost
cust_014254,2016-09-12,718,1,230.62,At Risk (was frequent)
cust_010037,2017-12-30,244,2,230.57,Loyal Customers
cust_009385,2017-10-18,317,2,230.46,Loyal Customers
cust_008295,2016-08-01,760,2,230.44,At Risk (was frequent)
cust_012588,2017-05-19,469,1,230.42,Hibernating / Lost
cust_011867,2018-02-02,210,3,230.36,Loyal Customers
cust_008189,2016-03-06,908,1,230.35,Hibernating / Lost
cust_008719,2017-12-08,266,1,230.31,Potential Loyalists
cust_001665,2016-08-28,733,1,230.07,Hibernating / Lost
cust_005347,2018-02-11,201,1,230.04,Potential Loyalists
cust_009275,2017-04-12,506,2,230.03,At Risk (was frequent)
cust_002193,2016-03-15,899,1,229.92,Hibernating / Lost
cust_010410,2017-04-15,503,2,229.74,At Risk (was frequent)
cust_005215,2017-02-12,565,1,229.49,Hibernating / Lost
cust_009029,2016-07-24,768,1,229.44,Hibernating / Lost
cust_002052,2016-10-10,690,1,229.42,Hibernating / Lost
cust_001936,2017-12-15,259,1,229.31,Potential Loyalists
cust_011113,2017-04-26,492,2,229.18,At Risk (was frequent)
cust_006488,2018-01-20,223,2,228.89,Loyal Customers
cust_008392,2017-03-10,539,2,228.85,At Risk (was frequent)
cust_014959,2017-11-08,296,1,228.83,Loyal Customers
cust_018962,2018-03-01,183,2,228.82,Loyal Customers
cust_005737,2017-11-20,284,1,228.78,Potential Loyalists
cust_000408,2017-11-21,283,2,228.72,Loyal Customers
cust_007006,2017-03-09,540,2,228.71,At Risk (was frequent)
cust_010991,2017-10-31,304,1,228.68,Potential Loyalists
cust_001491,2018-02-25,187,2,228.63,Loyal Customers
cust_001612,2016-09-22,708,1,228.58,Hibernating / Lost
cust_014281,2016-12-06,633,1,228.5,At Risk (was frequent)
cust_005425,2017-02-18,559,2,228.36,At Risk (was frequent)
cust_015184,2017-10-20,315,1,228.27,Loyal Customers
cust_003984,2017-06-27,430,1,228.25,Hibernating / Lost
cust_005904,2017-06-10,447,2,228.15,At Risk (was frequent)
cust_014268,2017-10-13,322,1,228.07,Loyal Customers
cust_008534,2017-03-09,540,1,227.99,Hibernating / Lost
cust_016866,2016-12-03,636,1,227.95,At Risk (was frequent)
cust_004729,2017-05-04,484,1,227.95,Hibernating / Lost
cust_010483,2017-07-31,396,2,227.88,At Risk (was frequent)
cust_015109,2017-11-10,294,2,227.82,Loyal Customers
cust_001478,2016-10-14,686,2,227.69,At Risk (was frequent)
cust_006194,2018-02-19,193,3,227.65,Loyal Customers
cust_018147,2016-03-03,911,1,227.56,At Risk (was frequent)
cust_017677,2017-11-23,281,2,227.56,Loyal Customers
cust_002850,2017-11-08,296,2,227.55,Loyal Customers
cust_004997,2016-12-17,622,1,227.52,Hibernating / Lost
cust_006191,2017-06-05,452,2,227.48,At Risk (was frequent)
cust_004845,2017-11-20,284,1,227.45,Potential Loyalists
cust_001614,2016-09-06,724,1,227.42,Hibernating / Lost
cust_013983,2018-02-07,205,2,227.42,Loyal Customers
cust_015107,2017-02-07,570,1,227.14,At Risk (was frequent)
cust_018385,2017-03-08,541,1,227.11,At Risk (was frequent)
cust_003150,2017-06-28,429,1,227.01,Hibernating / Lost
cust_005820,2017-10-21,314,1,227.0,Potential Loyalists
cust_007341,2017-07-23,404,3,226.97,At Risk (was frequent)
cust_011572,2017-03-11,538,2,226.89,At Risk (was frequent)
cust_018254,2017-12-18,256,2,226.88,Loyal Customers
cust_010456,2017-04-30,488,2,226.79,At Risk (was frequent)
cust_007390,2016-03-26,888,1,226.76,Hibernating / Lost
cust_010208,2017-04-11,507,2,226.74,At Risk (was frequent)
cust_008977,2017-10-24,311,1,226.66,Potential Loyalists
cust_004493,2016-12-10,629,1,226.64,Hibernating / Lost
cust_001083,2017-07-22,405,1,226.39,Hibernating / Lost
cust_016539,2016-03-01,913,2,226.24,At Risk (was frequent)
cust_012626,2018-01-29,214,1,226.24,Potential Loyalists
cust_009388,2016-10-28,672,1,226.23,Hibernating / Lost
cust_005605,2016-06-27,795,1,226.16,Hibernating / Lost
cust_009119,2016-11-02,667,1,226.13,Hibernating / Lost
cust_017180,2016-10-13,687,1,226.06,At Risk (was frequent)
cust_003017,2016-11-19,650,2,225.99,At Risk (was frequent)
cust_018454,2017-03-18,531,2,225.88,At Risk (was frequent)
cust_012720,2016-11-17,652,1,225.76,Hibernating / Lost
cust_001345,2017-11-15,289,1,225.69,Potential Loyalists
cust_010575,2017-08-19,377,1,225.69,Hibernating / Lost
cust_011393,2017-01-25,583,1,225.63,Hibernating / Lost
