order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_012090,2,prod_00548,seller_00164,10/25/2017 09:02:00,82.32,20.87
order_016570,1,prod_01899,seller_00369,2018-09-01 23:31:00,34.68,13.16
order_015262,2,prod_01635,seller_00246,08/29/2016 22:49:00,127.57,31.5
order_003796,2,prod_00701,seller_00175,2018-06-14 20:56:00,40.06,6.63
order_014243,1,prod_00687,seller_00399,2016-06-18 14:56:00,38.49,15.6
order_026550,3,prod_01412,seller_00017,03/01/2017 11:04:00,45.86,14.57
order_000839,1,prod_00553,seller_00292,2017-07-05 19:02:00,63.82,8.87
order_022788,4,prod_00663,seller_00286,2016-02-14 15:13:00,17.56,6.5
order_025745,1,prod_00251,seller_00276,02/29/2016 10:38:00,37.16,16.48
order_027417,1,prod_00321,seller_00247,08/11/2016 18:45:00,135.93,24.64
order_022058,1,prod_01212,seller_00267,2016-01-08 20:41:00,57.99,11.14
order_012349,1,prod_01105,seller_00012,2017-11-04 22:06:00,57.67,10.37
order_024753,1,prod_00572,seller_00291,2017-11-16 21:48:00,89.56,23.53
order_017238,3,prod_01543,seller_00030,2017-10-15 19:08:00,54.59,10.6
order_017606,1,prod_01244,seller_00394,2018-08-07 13:11:00,153.74,28.77
order_008459,1,prod_00047,seller_00329,2018-06-27 19:45:00,36.03,18.61
order_009263,1,prod_00683,seller_00207,2017-02-22 11:27:00,12.96,7.38
order_004373,4,prod_00213,seller_00389,2016-05-03 10:51:00,87.84,13.97
order_027669,2,prod_00420,seller_00252,2017-09-01 15:51:00,14.42,7.12
order_023199,1,prod_00773,seller_00254,2017-12-28 17:51:00,7.51,7.7
order_016773,1,prod_00061,seller_00056,2017-12-06 08:08:00,130.92,22.48
order_000979,1,prod_00039,seller_00364,2017-02-01 21:08:00,62.08,9.27
order_019783,2,prod_00548,seller_00009,2016-11-15 20:00:00,14.34,13.08
order_027874,3,prod_01287,seller_00223,2016-09-23 18:01:00,40.58,13.22
order_023373,1,prod_00323,seller_00473,08/15/2016 10:26:00,15.53,13.06
order_000704,1,prod_01789,seller_00265,2018-02-21 23:51:00,10.8,10.37
order_004756,3,prod_00844,seller_00381,03/07/2016 16:43:00,48.51,9.51
order_024112,1,prod_01138,seller_00488,2016-09-06 14:50:00,75.83,18.17
order_023764,1,prod_00321,seller_00102,09/21/2017 14:56:00,174.07,17.65
order_010278,1,prod_00746,seller_00113,2016-06-22 08:36:00,R$ 19.63,8.56
order_016746,1,prod_00115,seller_00100,2016-09-24 16:19:00,82.43,26.25
order_019538,2,prod_01952,seller_00468,2016-09-26 07:20:00,219.78,R$ 24.05
order_011510,1,prod_00375,seller_00008,2018-01-11 17:55:00,39.6,9.73
order_012046,1,prod_01035,seller_00094,08/21/2016 09:22:00,233.57,34.18
order_009208,1,prod_01569,seller_00386,2018-08-19 20:53:00,29.83,12.83
order_012077,1,prod_01138,seller_00228,2016-03-17 17:35:00,46.72,11.6
order_023822,2,prod_01641,seller_00227,2017-08-31 17:30:00,8.97,9.72
order_002191,1,prod_00864,seller_00129,06/29/2018 16:54:00,14.99,6.5
order_006400,1,prod_01373,seller_00400,2018-01-19 09:54:00,764.39,81.67
order_023368,1,prod_01488,seller_00413,2016-07-17 06:25:00,52.83,12.23
order_023952,1,prod_01320,seller_00206,10/11/2016 21:51:00,72.26,16.86
order_001950,1,prod_00251,seller_00093,2017-05-18 20:05:00,47.7,13.12
order_017803,2,prod_00263,seller_00383,2017-10-17 20:27:00,10.52,8.5
order_029689,1,prod_01078,seller_00322,02/06/2016 12:47:00,264.93,55.83
order_018022,1,prod_00726,seller_00049,2018-01-22 19:54:00,R$ 59.43,9.78
order_016888,3,prod_01975,seller_00263,2017-08-22 11:58:00,20.69,16.96
order_019348,1,prod_01081,seller_00138,01/23/2017 11:48:00,R$ 39.24,11.23
order_021764,1,prod_00359,seller_00267,2017-10-31 17:08:00,34.67,16.23
order_014670,1,prod_01810,seller_00275,2016-12-11 22:44:00,12.26,7.62
order_011837,1,prod_00913,seller_00441,09/06/2018 14:37:00,21.14,7.03
order_003672,1,prod_00265,seller_00008,08/09/2016 10:29:00,41.54,13.57
order_006093,1,prod_00600,seller_00329,2018-08-22 19:40:00,26.13,12.99
order_015193,1,prod_01254,seller_00492,2016-12-26 16:29:00,5.2,12.25
order_023233,1,prod_00081,seller_00466,09/25/2016 17:37:00,200.5,40.66
order_028444,1,prod_01722,seller_00338,05/28/2017 17:00:00,229.84,38.65
order_024347,3,prod_00021,seller_00043,2018-03-24 10:51:00,58.6,R$ 19.44
order_015190,1,prod_01052,seller_00473,2018-07-22 17:52:00,45.7,17.52
order_017821,1,prod_01907,seller_00373,12/04/2016 19:00:00,20.2,14.28
order_019598,3,prod_01882,seller_00398,2018-01-07 14:13:00,R$ 183.84,24.73
order_028582,1,prod_01893,seller_00472,10/22/2017 21:42:00,77.03,20.08
order_011914,2,prod_01336,seller_00250,2018-06-15 13:47:00,167.6,21.87
order_029066,3,prod_01305,seller_00137,2016-07-12 23:22:00,24.31,10.44
order_006385,3,prod_01634,seller_00222,2016-12-27 18:07:00,21.22,11.38
order_019576,1,prod_01647,seller_00181,2017-08-04 08:32:00,53.31,19.32
order_016575,1,prod_01870,seller_00470,2017-03-02 16:03:00,56.94,13.68
order_003806,1,prod_00199,seller_00318,2016-09-05 22:23:00,17.87,12.92
order_021539,4,prod_01563,seller_00489,2017-06-13 10:35:00,13.43,13.24
order_025966,1,prod_01540,seller_00369,08/25/2018 19:12:00,84.86,16.26
order_005951,3,prod_00521,seller_00460,2017-10-11 18:59:00,15.22,10.2
order_000572,3,prod_00570,seller_00430,06/07/2017 20:38:00,241.66,49.94
order_016676,1,prod_01223,seller_00050,01/24/2018 09:09:00,178.27,33.61
order_025077,1,prod_01478,seller_00355,11/16/2017 08:11:00,164.71,18.44
order_016501,1,prod_00478,seller_00164,2017-11-08 20:16:00,58.07,12.09
order_027540,3,prod_01892,seller_00382,2016-05-05 21:58:00,99.5,19.94
order_026210,1,prod_00678,seller_00126,2016-02-12 11:31:00,104.77,9.64
order_021029,1,prod_00679,seller_00136,2018-07-17 12:41:00,7.82,6.5
order_013067,1,prod_00395,seller_00137,2017-10-07 10:49:00,157.52,34.19
order_020325,1,prod_00428,seller_00074,2018-01-04 11:06:00,29.96,13.74
order_013448,1,prod_01557,seller_00420,2017-10-10 17:00:00,48.91,11.57
order_028021,1,prod_01286,seller_00444,06/03/2018 16:41:00,126.02,27.14
order_015710,3,prod_00747,seller_00168,2016-07-31 13:28:00,23.8,9.49
order_009529,2,prod_00556,seller_00075,02/07/2016 14:39:00,7.17,6.5
order_023499,2,prod_00077,seller_00464,2016-02-21 22:28:00,306.33,32.39
order_002202,1,prod_00068,seller_00398,2016-08-15 14:24:00,79.24,17.17
order_028478,1,prod_00698,seller_00457,2018-05-28 11:17:00,12.88,7.93
order_002352,1,prod_00421,seller_00353,2017-09-12 10:56:00,9.51,11.92
order_026559,1,prod_01108,seller_00158,2016-09-24 12:14:00,30.68,10.51
order_015020,1,prod_01432,seller_00468,2017-05-15 20:35:00,66.6,12.57
order_014080,1,prod_01561,seller_00210,2018-06-27 22:11:00,15.25,9.42
order_019272,1,prod_00149,seller_00007,2018-07-15 21:02:00,28.85,12.33
order_001349,1,prod_01506,seller_00119,05/06/2016 20:51:00,21.78,12.76
order_025380,2,prod_00164,seller_00132,2017-07-09 13:35:00,46.3,16.18
order_012393,4,prod_00939,seller_00120,2018-08-23 12:35:00,30.41,6.5
order_013197,1,prod_00357,seller_00008,2016-04-16 00:02:00,13.21,6.6
order_026617,2,prod_00030,seller_00047,2016-04-24 20:02:00,16.12,15.04
order_028740,1,prod_01005,seller_00326,02/14/2016 18:41:00,150.53,33.39
order_020594,2,prod_01202,seller_00246,2016-08-15 17:59:00,30.55,15.01
order_026866,1,prod_00429,seller_00098,2017-07-26 19:00:00,57.35,8.25
order_029826,1,prod_01897,seller_00411,2017-06-12 18:14:00,34.56,13.15
order_023433,1,prod_00185,seller_00443,06/13/2017 18:17:00,28.67,8.2
order_024741,1,prod_00083,seller_00242,05/22/2016 12:29:00,16.17,16.69
order_001357,2,prod_00437,seller_00106,02/17/2018 14:33:00,184.3,15.96
order_011476,1,prod_01166,seller_00482,12/20/2017 18:08:00,26.37,6.5
order_015074,2,prod_00232,seller_00276,03/07/2018 21:27:00,50.86,7.61
order_003958,1,prod_00282,seller_00356,2017-11-15 08:49:00,97.76,13.27
order_010405,1,prod_00882,seller_00068,2017-06-15 16:40:00,24.34,7.48
order_028279,1,prod_01528,seller_00254,2017-02-13 20:56:00,51.66,15.68
order_005749,1,prod_00837,seller_00459,05/23/2017 20:11:00,45.83,11.88
order_011446,1,prod_01912,seller_00003,2017-07-13 22:08:00,58.1,17.36
order_028369,1,prod_00229,seller_00473,2016-09-05 18:03:00,209.96,26.89
order_004245,3,prod_00167,seller_00058,2017-08-29 10:39:00,30.21,6.5
order_007127,1,prod_00654,seller_00196,02/25/2018 20:14:00,29.86,7.85
order_025851,1,prod_01289,seller_00281,2018-03-11 07:27:00,72.99,14.14
order_015611,1,prod_00576,seller_00141,2016-09-26 10:51:00,19.98,8.18
order_021444,1,prod_00541,seller_00296,2018-02-23 16:12:00,332.21,44.13
order_004143,1,prod_01864,seller_00183,03/20/2017 20:10:00,31.51,8.83
order_003896,1,prod_00796,seller_00363,2016-01-24 12:13:00,207.31,28.27
order_004846,1,prod_00256,seller_00354,2016-07-11 15:35:00,216.05,17.87
order_026981,1,prod_01618,seller_00158,2017-08-15 19:24:00,20.44,11.94
order_010759,1,prod_00629,seller_00067,05/15/2017 17:20:00,195.36,17.3
order_002605,1,prod_01244,seller_00227,2017-10-22 18:12:00,68.92,13.6
order_009085,2,prod_00826,seller_00174,2017-12-20 09:20:00,15.15,19.01
order_013503,1,prod_00063,seller_00406,10/28/2016 13:11:00,48.38,20.09
order_023596,1,prod_01263,seller_00436,2017-04-05 18:08:00,22.51,14.67
order_024749,2,prod_01403,seller_00128,2017-08-21 16:46:00,83.11,12.61
order_008408,1,prod_01380,seller_00468,2017-03-24 20:31:00,161.4,35.22
order_007991,1,prod_01483,seller_00339,06/08/2017 21:25:00,29.32,9.66
order_023921,1,prod_00817,seller_00281,2018-08-02 05:13:00,191.7,34.32
order_002928,1,prod_00592,seller_00201,2018-01-09 21:14:00,176.8,18.79
order_015688,1,prod_01844,seller_00173,10/23/2016 22:29:00,14.95,13.26
order_010194,1,prod_00407,seller_00355,2017-01-14 01:06:00,25.54,11.81
order_024431,1,prod_00922,seller_00397,2017-12-07 17:51:00,82.56,14.44
order_002050,2,prod_01648,seller_00015,2017-09-07 14:23:00,21.73,11.74
order_019832,1,prod_01670,seller_00365,2016-08-02 04:53:00,19.2,7.07
order_016340,1,prod_00734,seller_00460,2017-04-30 21:59:00,183.29,17.28
order_018519,1,prod_01666,seller_00100,2016-08-09 15:13:00,49.5,12.68
order_019562,1,prod_00391,seller_00374,2016-06-12 21:15:00,250.13,19.94
order_009827,1,prod_01693,seller_00357,2016-02-08 13:50:00,18.75,6.5
order_026895,2,prod_01512,seller_00498,05/09/2018 18:12:00,20.07,14.7
order_004802,1,prod_00990,seller_00352,2017-11-17 20:29:00,33.22,9.6
order_008024,2,prod_01988,seller_00329,2016-05-24 20:36:00,286.58,R$ 42.63
order_029898,2,prod_00478,seller_00458,2016-12-09 13:44:00,64.64,9.79
order_020040,1,prod_01512,seller_00464,2017-02-28 10:23:00,18.85,12.4
order_022120,1,prod_01629,seller_00107,2017-08-17 22:21:00,35.51,9.79
order_014462,1,prod_00384,seller_00389,2017-10-29 13:29:00,162.91,29.95
order_009458,1,prod_00955,seller_00376,02/23/2016 11:16:00,93.35,13.78
order_005564,1,prod_01497,seller_00120,2018-07-08 15:00:00,146.67,26.91
order_014980,1,prod_01398,seller_00168,2018-02-21 13:28:00,R$ 60.40,12.23
order_003193,1,prod_00701,seller_00408,2016-10-06 18:07:00,13.02,8.87
order_020438,1,prod_01779,seller_00153,07/26/2016 17:21:00,111.45,24.04
order_011058,2,prod_00755,seller_00096,07/27/2018 22:53:00,26.13,12.55
order_025644,1,prod_00754,seller_00224,2018-04-15 21:45:00,130.57,29.85
order_020730,1,prod_00728,seller_00299,2017-06-27 11:13:00,288.33,40.06
order_005615,1,prod_00211,seller_00399,2016-12-06 20:38:00,18.56,12.17
order_021574,1,prod_00413,seller_00346,03/07/2016 21:21:00,19.02,18.59
order_028968,2,prod_01303,seller_00386,12/31/2016 11:12:00,252.77,42.6
order_028934,1,prod_01020,seller_00485,01/30/2017 23:54:00,23.18,11.74
order_027846,1,prod_01852,seller_00102,2016-04-08 10:01:00,48.95,22.01
order_029730,1,prod_00119,seller_00264,03/18/2016 12:23:00,71.99,17.5
order_008859,1,prod_00512,seller_00428,2016-09-26 21:18:00,73.29,15.41
order_005475,1,prod_01809,seller_00122,2016-11-12 17:43:00,164.87,36.06
order_004249,1,prod_00217,seller_00054,11/12/2017 17:49:00,70.15,10.3
order_020213,1,prod_00749,seller_00101,2017-12-05 22:52:00,267.71,47.96
order_021827,1,prod_01605,seller_00292,06/17/2018 19:53:00,67.48,18.44
order_004064,1,prod_01916,seller_00201,2017-11-18 07:20:00,41.85,19.82
order_012041,1,prod_01688,seller_00077,2017-08-07 21:12:00,158.88,26.16
order_026848,2,prod_01611,seller_00342,05/06/2016 19:53:00,153.35,19.02
order_028791,1,prod_00822,seller_00000,2018-03-12 17:26:00,37.06,19.02
order_001213,1,prod_01248,seller_00255,2017-05-03 17:26:00,13.26,10.96
order_028915,1,prod_01783,seller_00010,2017-12-17 09:17:00,10.6,7.76
order_013103,1,prod_01713,seller_00314,2018-01-20 16:00:00,31.66,11.95
order_011828,2,prod_00632,seller_00013,2018-07-21 17:56:00,181.1,17.78
order_000594,1,prod_00417,seller_00402,2017-01-26 12:05:00,23.13,7.37
order_026923,2,prod_01726,seller_00293,2016-03-06 18:36:00,28.78,12.54
order_016132,1,prod_00005,seller_00148,2016-11-01 17:19:00,46.76,11.19
order_020235,1,prod_00254,seller_00025,2017-01-20 19:54:00,96.99,19.87
order_027185,1,prod_00383,seller_00396,2016-01-13 17:51:00,117.16,12.27
order_018943,2,prod_01722,seller_00154,2017-11-29 15:44:00,220.01,44.93
order_009312,1,prod_00727,seller_00059,07/04/2016 09:11:00,34.07,14.14
order_000065,1,prod_00160,seller_00043,2016-03-14 18:09:00,39.44,13.35
order_024301,1,prod_01020,seller_00499,2016-06-27 10:24:00,35.86,9.15
order_008599,2,prod_00367,seller_00296,2018-08-07 22:46:00,16.8,10.93
order_018016,3,prod_00759,seller_00241,2016-06-08 13:14:00,8.44,7.75
order_023389,1,prod_01191,seller_00202,2016-08-15 21:36:00,45.97,9.89
order_028982,1,prod_01163,seller_00115,2016-05-08 11:05:00,R$ 156.15,R$ 24.63
order_026512,1,prod_01542,seller_00435,2018-08-04 19:49:00,117.04,14.26
order_016674,1,prod_01770,seller_00240,2016-03-10 18:47:00,14.2,9.56
order_009947,1,prod_00042,seller_00436,12/05/2016 13:04:00,131.74,23.48
order_027058,1,prod_01692,seller_00120,2017-09-10 22:01:00,98.71,22.16
order_010128,2,prod_00880,seller_00115,11/27/2017 11:31:00,17.47,6.83
order_019996,3,prod_00284,seller_00246,02/26/2018 15:47:00,22.7,8.1
order_021517,2,prod_01636,seller_00413,2017-10-28 10:10:00,106.47,14.07
order_023986,2,prod_01976,seller_00121,2018-02-24 10:51:00,24.06,12.08
order_020727,2,prod_00676,seller_00328,2018-07-14 12:01:00,120.4,18.96
order_024748,2,prod_00123,seller_00384,2018-08-31 11:10:00,R$ 39.47,9.94
order_004210,1,prod_00089,seller_00035,2017-04-19 12:06:00,37.79,13.96
order_028728,1,prod_01360,seller_00310,07/28/2018 08:56:00,74.27,17.67
order_024560,1,prod_00322,seller_00356,06/13/2017 15:00:00,63.99,15.5
order_023429,1,prod_00721,seller_00355,11/23/2017 20:01:00,47.26,14.97
order_006272,2,prod_01537,seller_00319,2018-02-09 19:34:00,36.74,16.19
order_008294,2,prod_00564,seller_00206,06/20/2018 18:44:00,46.47,12.21
order_018430,1,prod_00422,seller_00300,2018-01-30 10:19:00,108.66,18.88
order_027597,1,prod_01528,seller_00481,06/12/2018 16:47:00,52.59,14.55
order_016425,1,prod_00668,seller_00270,2016-11-20 13:44:00,24.47,6.5
order_017104,2,prod_01082,seller_00345,2017-07-09 07:05:00,17.51,13.97
order_026423,1,prod_00671,seller_00282,2017-12-07 13:54:00,106.42,23.29
order_014270,1,prod_01219,seller_00159,2018-06-16 22:20:00,14.52,6.5
order_024365,1,prod_01897,seller_00248,2016-11-26 14:09:00,119.74,17.12
order_008887,1,prod_01869,seller_00496,2016-04-08 13:53:00,65.14,9.22
order_024948,1,prod_00227,seller_00246,2017-07-26 17:04:00,87.47,17.62
order_021101,2,prod_00712,seller_00024,2017-07-30 22:45:00,520.31,100.36
order_010274,1,prod_00227,seller_00178,2017-03-05 02:21:00,24.14,13.35
order_017046,1,prod_01225,seller_00376,2017-10-05 17:56:00,275.64,24.65
order_005667,4,prod_00430,seller_00472,2016-10-12 13:58:00,20.36,15.01
order_003328,1,prod_01679,seller_00393,2017-01-05 13:25:00,51.32,18.05
order_022311,2,prod_01098,seller_00234,2018-06-28 13:45:00,155.21,16.77
order_008931,1,prod_00712,seller_00469,2017-06-30 16:38:00,176.23,22.4
order_000064,2,prod_00017,seller_00127,2018-05-24 15:01:00,45.93,13.86
order_005318,1,prod_00157,seller_00045,2016-09-26 00:21:00,28.95,6.5
order_018067,1,prod_00380,seller_00076,2016-05-18 16:31:00,27.54,7.85
order_020781,1,prod_01224,seller_00193,2017-12-05 19:40:00,8.37,11.3
order_010508,1,prod_00014,seller_00033,2016-07-24 19:39:00,27.06,9.32
order_025649,1,prod_01043,seller_00082,09/05/2018 11:29:00,45.06,R$ 12.56
order_016146,1,prod_00556,seller_00386,2017-04-19 18:00:00,29.63,6.86
order_029089,1,prod_00476,seller_00399,2017-03-27 13:42:00,10.82,16.83
order_006839,1,prod_00188,seller_00042,2018-02-02 14:23:00,19.27,14.32
order_015300,2,prod_00888,seller_00379,2017-04-13 19:09:00,16.67,6.92
order_008152,1,prod_01061,seller_00146,2017-03-18 15:15:00,55.49,11.67
order_006312,1,prod_00537,seller_00099,2017-12-07 19:25:00,9.67,6.67
order_026686,1,prod_01580,seller_00029,05/18/2018 08:01:00,171.33,20.59
order_019818,2,prod_00122,seller_00381,01/10/2017 18:06:00,30.72,11.94
order_002218,1,prod_01502,seller_00072,2016-05-09 20:16:00,337.69,53.07
order_027205,2,prod_01960,seller_00065,2016-03-13 20:42:00,20.52,6.5
order_018275,1,prod_00657,seller_00342,11/09/2016 22:25:00,9.66,7.63
order_002803,1,prod_01894,seller_00459,06/12/2018 14:05:00,187.06,22.11
order_028286,1,prod_01894,seller_00315,2016-11-03 17:41:00,106.09,26.63
order_000417,1,prod_00338,seller_00292,07/24/2017 14:37:00,20.37,7.72
order_013328,1,prod_01028,seller_00020,2016-12-27 11:38:00,29.17,12.88
order_003007,1,prod_01447,seller_00039,2017-09-23 16:00:00,149.32,20.76
order_011905,1,prod_00857,seller_00036,2018-04-21 18:49:00,279.81,36.4
order_015772,1,prod_00682,seller_00035,2016-06-22 20:00:00,66.55,20.11
order_022219,2,prod_00848,seller_00060,2017-11-18 15:50:00,23.44,13.78
order_015376,1,prod_00566,seller_00480,2016-01-20 22:00:00,103.81,R$ 24.12
order_022618,2,prod_01485,seller_00349,2018-08-06 10:40:00,107.87,17.31
order_025071,1,prod_00157,seller_00030,07/28/2018 17:35:00,106.3,R$ 13.84
order_009208,2,prod_01967,seller_00160,2018-08-11 20:53:00,13.19,6.5
order_022393,1,prod_00636,seller_00439,08/27/2017 11:33:00,13.79,6.92
order_019160,2,prod_00942,seller_00406,03/18/2018 20:02:00,215.1,24.08
order_011771,1,prod_01192,seller_00307,2017-11-03 16:53:00,30.06,14.86
order_008393,4,prod_00493,seller_00245,03/10/2017 08:28:00,106.08,24.44
order_029615,1,prod_00033,seller_00247,2018-04-14 14:26:00,75.79,22.8
order_000136,1,prod_00674,seller_00336,2016-05-28 10:17:00,80.34,14.68
order_026949,1,prod_01517,seller_00133,2018-05-09 16:42:00,25.32,8.11
order_021354,1,prod_01757,seller_00447,2018-09-02 11:01:00,21.35,10.11
order_001385,3,prod_00282,seller_00346,2016-06-15 15:16:00,121.01,26.7
order_012977,2,prod_00091,seller_00413,2018-08-26 16:24:00,13.31,9.42
order_019627,1,prod_00881,seller_00058,2016-09-27 08:30:00,129.19,14.66
order_010639,1,prod_00651,seller_00409,2016-11-10 13:16:00,65.54,13.18
order_016055,1,prod_01917,seller_00169,01/12/2018 10:25:00,55.24,11.07
order_014487,2,prod_00470,seller_00082,07/23/2016 16:41:00,99.39,25.36
order_021757,1,prod_01802,seller_00476,2017-03-10 17:18:00,41.55,9.01
order_023045,2,prod_00120,seller_00116,07/29/2017 10:20:00,8.62,11.02
order_028020,3,prod_00979,seller_00007,2017-08-20 18:23:00,30.44,13.63
order_027735,1,prod_00831,seller_00266,07/20/2018 21:51:00,25.37,19.07
order_012242,1,prod_01461,seller_00374,2017-06-21 09:34:00,R$ 353.34,33.19
order_006793,4,prod_00779,seller_00028,2017-03-26 15:55:00,38.55,13.98
order_008995,2,prod_01032,seller_00087,2017-10-17 16:27:00,226.71,37.79
order_000882,2,prod_01059,seller_00039,11/07/2017 21:54:00,75.42,9.35
order_025643,2,prod_00737,seller_00428,2018-04-02 12:33:00,128.78,17.82
order_010493,2,prod_01638,seller_00488,2017-03-01 23:34:00,20.82,10.46
order_005408,1,prod_01798,seller_00200,2016-12-02 10:11:00,13.39,10.94
order_015032,1,prod_00207,seller_00144,02/09/2018 20:00:00,15.23,10.25
order_007921,1,prod_01518,seller_00228,2017-09-25 21:13:00,48.82,14.42
order_005549,2,prod_00557,seller_00499,2017-11-04 17:36:00,37.42,16.25
order_009194,1,prod_00176,seller_00266,2016-08-19 16:14:00,48.82,13.05
order_012294,1,prod_01698,seller_00377,2016-04-14 21:40:00,41.48,15.79
order_009526,1,prod_00247,seller_00360,06/30/2018 15:10:00,R$ 108.95,32.89
order_018610,1,prod_01990,seller_00174,2017-01-03 09:45:00,58.76,16.78
order_006488,1,prod_01945,seller_00369,2017-02-15 10:17:00,16.14,11.66
