customer_unique_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment,customer_state
cust_006023,2018-06-13,1,17.43,79,4,1,1,6,Potential Loyalists,SP
cust_006024,2017-09-12,2,463.36,353,2,3,4,9,At Risk (was frequent),RJ
cust_006025,2017-06-27,1,16.87,430,2,1,1,4,Hibernating / Lost,RS
cust_006026,2017-06-23,2,204.67,434,2,3,3,8,At Risk (was frequent),SP
cust_006027,2017-09-16,2,63.1,349,2,3,2,7,At Risk (was frequent),PE
cust_006028,2018-06-06,1,76.09,86,4,1,2,7,Potential Loyalists,SP
cust_006029,2016-09-12,1,80.56,718,1,1,2,4,Hibernating / Lost,RS
cust_006030,2018-03-23,1,103.84,161,4,1,3,8,Potential Loyalists,RJ
cust_006031,2018-07-26,3,866.39,36,4,4,4,12,Champions,PR
cust_006032,2016-05-28,1,70.1,825,1,1,2,4,Hibernating / Lost,MG
cust_006033,2018-05-26,2,160.17,97,4,3,3,10,Loyal Customers,SP
cust_006034,2016-12-24,1,144.8,615,2,1,3,6,Hibernating / Lost,PA
cust_006035,2017-05-12,1,242.56,476,2,1,4,7,Hibernating / Lost,MG
cust_006036,2017-06-07,2,186.1,450,2,3,3,8,At Risk (was frequent),RJ
cust_006037,2018-01-27,1,19.71,216,3,1,1,5,Potential Loyalists,RS
cust_006038,2018-01-15,1,27.25,228,3,1,1,5,Potential Loyalists,SP
cust_006039,2018-03-05,2,230.27,179,3,3,4,10,Loyal Customers,PR
cust_006040,2017-07-10,2,205.79,417,2,3,3,8,At Risk (was frequent),SP
cust_006042,2016-08-19,1,82.26,742,1,1,2,4,Hibernating / Lost,SP
cust_006043,2017-12-01,2,89.31,273,3,3,2,8,Loyal Customers,SC
cust_006045,2017-12-24,1,77.3,250,3,1,2,6,Potential Loyalists,RN
cust_006046,2017-10-24,3,127.33,311,3,4,3,10,Loyal Customers,SC
cust_006047,2018-06-06,1,0.0,86,4,1,1,6,Potential Loyalists,RS
cust_006048,2016-12-16,2,346.02,623,1,3,4,8,At Risk (was frequent),RJ
cust_006049,2017-03-13,2,332.38,536,2,3,4,9,At Risk (was frequent),SP
cust_006050,2018-08-02,3,398.29,29,4,4,4,12,Champions,MG
cust_006051,2017-05-01,1,41.98,487,2,1,1,4,Hibernating / Lost,Unknown
cust_006052,2017-08-07,1,87.45,389,2,1,2,5,Hibernating / Lost,SP
cust_006053,2017-09-17,1,128.99,348,2,1,3,6,Hibernating / Lost,RS
cust_006054,2016-09-22,1,98.9,708,1,1,3,5,Hibernating / Lost,SP
cust_006055,2017-06-05,1,110.13,452,2,1,3,6,Hibernating / Lost,MG
cust_006056,2018-01-21,1,67.29,222,3,1,2,6,Potential Loyalists,RJ
cust_006057,2018-08-17,1,66.27,14,4,1,2,7,Potential Loyalists,GO
cust_006058,2018-08-01,1,67.77,30,4,1,2,7,Potential Loyalists,SP
cust_006059,2017-09-17,1,33.88,348,2,1,1,4,Hibernating / Lost,SP
cust_006060,2018-05-25,18,5879.76,98,4,4,4,12,Champions,RJ
cust_006061,2018-06-30,1,242.0,62,4,1,4,9,Potential Loyalists,RJ
cust_006062,2018-05-08,1,156.99,115,4,1,3,8,Potential Loyalists,SP
cust_006063,2017-05-26,1,44.98,462,2,1,2,5,Hibernating / Lost,MG
cust_006064,2018-04-18,2,137.63,135,4,3,3,10,Loyal Customers,CE
cust_006065,2016-12-20,1,24.77,619,2,1,1,4,Hibernating / Lost,PR
cust_006066,2018-08-21,4,1304.98,10,4,4,4,12,Champions,SP
cust_006067,2018-06-18,1,23.05,74,4,1,1,6,Potential Loyalists,SP
cust_006068,2017-05-23,1,21.46,465,2,1,1,4,Hibernating / Lost,MG
cust_006069,2017-10-20,1,41.56,315,3,1,1,5,Potential Loyalists,RS
cust_006070,2018-04-11,1,46.03,142,4,1,2,7,Potential Loyalists,RN
cust_006071,2018-07-08,1,60.1,54,4,1,2,7,Potential Loyalists,SP
cust_006072,2017-12-08,2,106.1,266,3,3,3,9,Loyal Customers,RJ
cust_006073,2017-09-06,2,151.15,359,2,3,3,8,At Risk (was frequent),PB
cust_006074,2017-11-26,1,50.99,278,3,1,2,6,Potential Loyalists,SP
cust_006075,2016-11-07,1,128.34,662,1,1,3,5,Hibernating / Lost,MA
cust_006076,2018-04-15,2,106.89,138,4,3,3,10,Loyal Customers,RJ
cust_006077,2018-03-15,2,138.07,169,3,3,3,9,Loyal Customers,RS
cust_006078,2017-12-03,1,172.51,271,3,1,3,7,Potential Loyalists,RJ
cust_006079,2017-11-18,7,2253.31,286,3,4,4,11,Loyal Customers,DF
cust_006080,2018-03-17,2,228.59,167,3,3,4,10,Loyal Customers,CE
cust_006081,2017-12-19,1,89.09,255,3,1,2,6,Potential Loyalists,SP
cust_006082,2017-02-11,1,70.95,566,2,1,2,5,Hibernating / Lost,PR
cust_006083,2017-07-01,1,212.1,426,2,1,3,6,Hibernating / Lost,SP
cust_006084,2018-03-20,3,698.57,164,3,4,4,11,Loyal Customers,SP
cust_006085,2016-11-19,1,255.52,650,1,1,4,6,Hibernating / Lost,RJ
cust_006086,2018-06-03,3,188.21,89,4,4,3,11,Champions,MG
cust_006088,2016-09-28,1,309.0,702,1,1,4,6,Hibernating / Lost,SP
cust_006089,2017-12-14,1,55.65,260,3,1,2,6,Potential Loyalists,SP
cust_006090,2018-07-22,1,15.84,40,4,1,1,6,Potential Loyalists,SP
cust_006091,2017-11-06,1,47.99,298,3,1,2,6,Potential Loyalists,SP
cust_006092,2016-12-07,1,53.22,632,1,1,2,4,Hibernating / Lost,SP
cust_006093,2017-10-06,1,57.25,329,3,1,2,6,Potential Loyalists,BA
cust_006094,2016-04-12,1,12.88,871,1,1,1,3,Hibernating / Lost,SP
cust_006095,2017-11-05,1,27.08,299,3,1,1,5,Potential Loyalists,CE
cust_006096,2018-06-18,1,170.04,74,4,1,3,8,Potential Loyalists,SP
cust_006097,2018-01-21,1,33.21,222,3,1,1,5,Potential Loyalists,RJ
cust_006098,2016-11-13,1,128.65,656,1,1,3,5,Hibernating / Lost,SP
cust_006099,2016-09-27,1,39.52,703,1,1,1,3,Hibernating / Lost,SP
cust_006100,2017-07-19,2,95.21,408,2,3,2,7,At Risk (was frequent),MG
cust_006102,2018-04-14,2,226.83,139,4,3,4,11,Loyal Customers,SP
cust_006103,2017-12-06,2,147.77,268,3,3,3,9,Loyal Customers,SP
cust_006104,2016-11-03,1,14.27,666,1,1,1,3,Hibernating / Lost,SC
cust_006105,2018-03-24,3,1119.86,160,4,4,4,12,Champions,SP
cust_006106,2016-05-17,1,91.46,836,1,1,2,4,Hibernating / Lost,SP
cust_006107,2018-08-15,1,22.8,16,4,1,1,6,Potential Loyalists,Unknown
cust_006108,2018-03-17,1,60.69,167,3,1,2,6,Potential Loyalists,MG
cust_006109,2017-05-02,1,46.86,486,2,1,2,5,Hibernating / Lost,AL
cust_006110,2017-03-18,1,33.82,531,2,1,1,4,Hibernating / Lost,SP
cust_006111,2017-07-20,1,39.68,407,2,1,1,4,Hibernating / Lost,SP
cust_006113,2018-03-30,2,81.48,154,4,3,2,9,Loyal Customers,ES
cust_006114,2018-02-11,2,185.96,201,3,3,3,9,Loyal Customers,SP
cust_006115,2018-04-06,2,382.66,147,4,3,4,11,Loyal Customers,SC
cust_006116,2016-09-16,1,94.0,714,1,1,2,4,Hibernating / Lost,PR
cust_006117,2016-05-29,1,613.02,824,1,1,4,6,Hibernating / Lost,SP
cust_006118,2018-08-05,1,17.21,26,4,1,1,6,Potential Loyalists,SC
cust_006119,2016-11-02,1,73.93,667,1,1,2,4,Hibernating / Lost,Unknown
cust_006120,2018-07-29,1,25.55,33,4,1,1,6,Potential Loyalists,SP
cust_006121,2016-07-20,1,107.37,772,1,1,3,5,Hibernating / Lost,SP
cust_006122,2018-03-09,1,106.75,175,3,1,3,7,Potential Loyalists,SP
cust_006123,2016-12-09,3,233.72,630,1,4,4,9,At Risk (was frequent),SP
cust_006124,2017-12-26,1,215.79,248,3,1,3,7,Potential Loyalists,PR
cust_006125,2017-05-13,1,52.47,475,2,1,2,5,Hibernating / Lost,MG
cust_006126,2018-04-28,2,80.83,125,4,3,2,9,Loyal Customers,BA
cust_006127,2018-05-14,2,110.24,109,4,3,3,10,Loyal Customers,RJ
cust_006128,2016-11-30,1,94.82,639,1,1,2,4,Hibernating / Lost,SP
cust_006129,2016-07-25,1,269.31,767,1,1,4,6,Hibernating / Lost,SP
cust_006130,2018-02-26,1,207.68,186,3,1,3,7,Potential Loyalists,SC
cust_006131,2018-01-23,1,47.17,220,3,1,2,6,Potential Loyalists,SP
cust_006132,2018-02-01,1,24.41,211,3,1,1,5,Potential Loyalists,SP
cust_006133,2017-06-26,1,0.0,431,2,1,1,4,Hibernating / Lost,RS
cust_006134,2018-01-28,2,357.53,215,3,3,4,10,Loyal Customers,PR
cust_006135,2018-01-31,2,276.55,212,3,3,4,10,Loyal Customers,SP
cust_006136,2016-12-17,1,38.22,622,1,1,1,3,Hibernating / Lost,MG
cust_006137,2017-08-17,1,128.25,379,2,1,3,6,Hibernating / Lost,SP
cust_006138,2017-11-25,1,37.12,279,3,1,1,5,Potential Loyalists,PR
cust_006139,2018-06-07,1,84.67,85,4,1,2,7,Potential Loyalists,PR
cust_006140,2018-02-07,1,48.04,205,3,1,2,6,Potential Loyalists,PR
cust_006141,2017-10-20,1,210.68,315,3,1,3,7,Potential Loyalists,SP
cust_006142,2016-03-10,1,30.26,904,1,1,1,3,Hibernating / Lost,MG
cust_006143,2017-12-27,1,48.88,247,3,1,2,6,Potential Loyalists,SP
cust_006144,2016-04-10,1,14.18,873,1,1,1,3,Hibernating / Lost,RJ
cust_006145,2018-03-13,3,460.88,171,3,4,4,11,Loyal Customers,PB
cust_006146,2018-02-03,2,40.13,209,3,3,1,7,Loyal Customers,SP
cust_006147,2017-05-29,1,48.62,459,2,1,2,5,Hibernating / Lost,MG
cust_006148,2018-01-05,3,413.4,238,3,4,4,11,Loyal Customers,SP
cust_006149,2018-07-26,2,281.76,36,4,3,4,11,Loyal Customers,RJ
cust_006150,2018-03-15,1,36.34,169,3,1,1,5,Potential Loyalists,RJ
cust_006152,2018-02-25,1,99.13,187,3,1,3,7,Potential Loyalists,MG
cust_006153,2018-07-27,2,450.69,35,4,3,4,11,Loyal Customers,MA
cust_006154,2018-01-10,1,96.01,233,3,1,2,6,Potential Loyalists,SC
cust_006155,2017-05-06,1,19.53,482,2,1,1,4,Hibernating / Lost,MT
cust_006156,2017-07-09,1,24.66,418,2,1,1,4,Hibernating / Lost,SP
cust_006157,2017-11-06,1,156.6,298,3,1,3,7,Potential Loyalists,AL
cust_006158,2018-04-29,1,149.77,124,4,1,3,8,Potential Loyalists,SP
cust_006159,2016-09-30,1,37.19,700,1,1,1,3,Hibernating / Lost,SP
cust_006160,2017-12-20,1,43.21,254,3,1,1,5,Potential Loyalists,RJ
cust_006161,2018-05-16,1,59.98,107,4,1,2,7,Potential Loyalists,SP
cust_006162,2018-02-21,4,355.85,191,3,4,4,11,Loyal Customers,PR
cust_006163,2018-05-26,3,303.6,97,4,4,4,12,Champions,SP
cust_006164,2016-12-30,1,45.12,609,2,1,2,5,Hibernating / Lost,RJ
cust_006165,2017-11-02,2,151.31,302,3,3,3,9,Loyal Customers,SP
cust_006166,2016-04-10,1,21.39,873,1,1,1,3,Hibernating / Lost,SP
cust_006167,2017-08-30,1,91.93,366,2,1,2,5,Hibernating / Lost,Unknown
cust_006168,2016-03-16,1,91.75,898,1,1,2,4,Hibernating / Lost,RJ
cust_006169,2016-09-03,1,105.58,727,1,1,3,5,Hibernating / Lost,SP
cust_006170,2018-05-14,2,132.12,109,4,3,3,10,Loyal Customers,PR
cust_006171,2018-06-18,2,386.06,74,4,3,4,11,Loyal Customers,DF
cust_006172,2017-08-17,1,44.87,379,2,1,2,5,Hibernating / Lost,RJ
cust_006173,2017-04-06,1,120.18,512,2,1,3,6,Hibernating / Lost,SP
cust_006174,2017-09-28,4,1278.91,337,3,4,4,11,Loyal Customers,AL
cust_006175,2016-08-13,1,36.23,748,1,1,1,3,Hibernating / Lost,SP
cust_006176,2018-03-01,4,658.68,183,3,4,4,11,Loyal Customers,SP
cust_006177,2016-04-06,1,121.93,877,1,1,3,5,Hibernating / Lost,SP
cust_006178,2018-02-05,2,753.14,207,3,3,4,10,Loyal Customers,SP
cust_006179,2017-09-07,2,647.54,358,2,3,4,9,At Risk (was frequent),ES
cust_006180,2016-06-06,1,0.0,816,1,1,1,3,Hibernating / Lost,ES
cust_006181,2016-11-20,1,112.06,649,1,1,3,5,Hibernating / Lost,RJ
cust_006182,2017-05-26,1,17.73,462,2,1,1,4,Hibernating / Lost,RS
cust_006183,2016-12-14,1,26.04,625,1,1,1,3,Hibernating / Lost,BA
cust_006184,2017-07-16,2,491.53,411,2,3,4,9,At Risk (was frequent),MG
cust_006185,2018-08-19,2,1106.07,12,4,3,4,11,Loyal Customers,RS
cust_006186,2017-10-05,2,461.8,330,3,3,4,10,Loyal Customers,MS
cust_006187,2016-11-05,1,27.13,664,1,1,1,3,Hibernating / Lost,SP
cust_006188,2017-02-21,1,41.91,556,2,1,1,4,Hibernating / Lost,SP
cust_006190,2016-08-12,1,78.27,749,1,1,2,4,Hibernating / Lost,Unknown
cust_006191,2017-06-05,2,227.48,452,2,3,4,9,At Risk (was frequent),SP
cust_006192,2017-11-19,1,79.76,285,3,1,2,6,Potential Loyalists,SP
cust_006193,2017-02-19,1,24.18,558,2,1,1,4,Hibernating / Lost,RS
cust_006194,2018-02-19,3,227.65,193,3,4,4,11,Loyal Customers,RJ
cust_006195,2016-06-11,1,53.16,811,1,1,2,4,Hibernating / Lost,PE
cust_006196,2016-08-31,1,29.2,730,1,1,1,3,Hibernating / Lost,BA
cust_006197,2018-01-24,3,560.06,219,3,4,4,11,Loyal Customers,RJ
cust_006198,2018-07-21,1,63.02,41,4,1,2,7,Potential Loyalists,RS
cust_006199,2016-06-26,1,164.15,796,1,1,3,5,Hibernating / Lost,MG
cust_006200,2017-09-29,1,31.42,336,3,1,1,5,Potential Loyalists,SP
cust_006201,2018-06-13,2,141.24,79,4,3,3,10,Loyal Customers,RJ
cust_006202,2017-08-13,2,1303.13,383,2,3,4,9,At Risk (was frequent),RJ
cust_006203,2018-04-22,3,276.98,131,4,4,4,12,Champions,PE
cust_006204,2018-08-05,14,3527.74,26,4,4,4,12,Champions,PE
cust_006205,2017-06-02,1,19.52,455,2,1,1,4,Hibernating / Lost,SP
cust_006206,2017-06-20,3,691.21,437,2,4,4,10,At Risk (was frequent),DF
cust_006207,2017-11-05,2,113.99,299,3,3,3,9,Loyal Customers,MG
cust_006208,2016-04-30,1,251.86,853,1,1,4,6,Hibernating / Lost,SP
cust_006210,2017-09-12,1,122.02,353,2,1,3,6,Hibernating / Lost,PE
cust_006211,2016-11-11,2,65.23,658,1,3,2,6,At Risk (was frequent),SP
cust_006212,2016-04-17,1,62.69,866,1,1,2,4,Hibernating / Lost,Unknown
cust_006213,2017-09-23,1,52.76,342,2,1,2,5,Hibernating / Lost,MG
cust_006214,2017-05-28,1,106.26,460,2,1,3,6,Hibernating / Lost,MG
cust_006216,2018-07-19,2,355.99,43,4,3,4,11,Loyal Customers,RJ
cust_006217,2018-02-09,1,75.62,203,3,1,2,6,Potential Loyalists,CE
cust_006219,2016-05-25,1,94.55,828,1,1,2,4,Hibernating / Lost,SP
cust_006220,2018-02-01,1,55.59,211,3,1,2,6,Potential Loyalists,SP
cust_006221,2017-02-27,1,174.1,550,2,1,3,6,Hibernating / Lost,PR
cust_006223,2017-08-13,2,395.95,383,2,3,4,9,At Risk (was frequent),PR
cust_006224,2018-06-13,1,152.21,79,4,1,3,8,Potential Loyalists,SP
cust_006225,2016-04-20,2,95.81,863,1,3,2,6,At Risk (was frequent),MG
cust_006226,2017-06-18,2,547.15,439,2,3,4,9,At Risk (was frequent),GO
cust_006227,2017-11-09,2,63.56,295,3,3,2,8,Loyal Customers,RJ
cust_006228,2016-09-15,1,197.29,715,1,1,3,5,Hibernating / Lost,MG
cust_006229,2017-08-13,4,1191.09,383,2,4,4,10,At Risk (was frequent),RS
cust_006231,2016-09-25,1,59.8,705,1,1,2,4,Hibernating / Lost,SP
cust_006232,2017-12-05,1,40.64,269,3,1,1,5,Potential Loyalists,MG
cust_006233,2016-08-30,1,79.05,731,1,1,2,4,Hibernating / Lost,SP
cust_006234,2017-06-12,2,305.13,445,2,3,4,9,At Risk (was frequent),SP
cust_006235,2016-04-28,1,24.4,855,1,1,1,3,Hibernating / Lost,RJ
cust_006236,2017-09-01,1,150.63,364,2,1,3,6,Hibernating / Lost,SP
cust_006238,2016-09-07,1,41.42,723,1,1,1,3,Hibernating / Lost,PR
cust_006239,2018-02-01,4,1434.83,211,3,4,4,11,Loyal Customers,MG
cust_006240,2017-07-18,1,103.06,409,2,1,3,6,Hibernating / Lost,SP
cust_006241,2017-11-12,2,67.68,292,3,3,2,8,Loyal Customers,SP
cust_006242,2017-07-19,2,119.29,408,2,3,3,8,At Risk (was frequent),MG
cust_006243,2017-03-31,1,24.48,518,2,1,1,4,Hibernating / Lost,RJ
cust_006244,2018-05-20,3,366.41,103,4,4,4,12,Champions,PR
cust_006245,2018-01-13,1,173.63,230,3,1,3,7,Potential Loyalists,RJ
cust_006246,2016-11-23,1,64.75,646,1,1,2,4,Hibernating / Lost,DF
cust_006247,2018-06-19,3,310.42,73,4,4,4,12,Champions,SP
cust_006248,2017-04-08,1,342.93,510,2,1,4,7,Hibernating / Lost,MG
cust_006249,2016-07-19,1,37.73,773,1,1,1,3,Hibernating / Lost,Unknown
cust_006250,2016-03-18,1,125.5,896,1,1,3,5,Hibernating / Lost,SP
cust_006251,2017-05-27,4,152.36,461,2,4,3,9,At Risk (was frequent),ES
cust_006252,2017-06-24,1,298.24,433,2,1,4,7,Hibernating / Lost,GO
cust_006253,2017-05-22,1,101.44,466,2,1,3,6,Hibernating / Lost,SP
cust_006254,2017-06-29,1,19.57,428,2,1,1,4,Hibernating / Lost,SP
cust_006255,2017-03-01,1,41.24,548,2,1,1,4,Hibernating / Lost,GO
cust_006256,2017-12-30,1,18.42,244,3,1,1,5,Potential Loyalists,SP
cust_006257,2018-03-23,2,151.65,161,4,3,3,10,Loyal Customers,PA
cust_006258,2017-08-09,3,217.23,387,2,4,3,9,At Risk (was frequent),SP
cust_006259,2016-05-31,1,110.62,822,1,1,3,5,Hibernating / Lost,SP
cust_006260,2017-06-23,1,224.44,434,2,1,3,6,Hibernating / Lost,SP
cust_006261,2016-05-08,1,24.73,845,1,1,1,3,Hibernating / Lost,RJ
cust_006262,2016-04-24,1,56.25,859,1,1,2,4,Hibernating / Lost,SP
cust_006263,2016-08-04,1,19.39,757,1,1,1,3,Hibernating / Lost,RJ
cust_006264,2017-05-16,1,88.46,472,2,1,2,5,Hibernating / Lost,PA
cust_006265,2018-05-31,1,161.55,92,4,1,3,8,Potential Loyalists,SP
cust_006266,2017-05-16,1,79.51,472,2,1,2,5,Hibernating / Lost,MG
cust_006267,2018-03-20,1,274.83,164,3,1,4,8,Potential Loyalists,SP
cust_006268,2016-03-08,1,245.51,906,1,1,4,6,Hibernating / Lost,MG
cust_006269,2017-04-02,1,119.51,516,2,1,3,6,Hibernating / Lost,SP
cust_006270,2016-03-31,1,142.38,883,1,1,3,5,Hibernating / Lost,RS
cust_006271,2016-06-24,1,78.8,798,1,1,2,4,Hibernating / Lost,SC
cust_006272,2017-12-26,2,291.75,248,3,3,4,10,Loyal Customers,GO
cust_006273,2018-05-29,1,25.22,94,4,1,1,6,Potential Loyalists,PA
cust_006274,2017-08-16,2,56.03,380,2,3,2,7,At Risk (was frequent),SP
cust_006275,2017-10-13,1,157.89,322,3,1,3,7,Potential Loyalists,Unknown
cust_006276,2016-05-28,1,32.64,825,1,1,1,3,Hibernating / Lost,SP
cust_006277,2016-05-16,2,216.28,837,1,3,3,7,At Risk (was frequent),PR
cust_006278,2016-02-25,1,52.37,918,1,1,2,4,Hibernating / Lost,SP
cust_006279,2016-03-28,1,55.09,886,1,1,2,4,Hibernating / Lost,SC
cust_006280,2018-04-09,2,107.05,144,4,3,3,10,Loyal Customers,MS
cust_006281,2018-07-14,1,177.03,48,4,1,3,8,Potential Loyalists,SP
cust_006282,2018-03-11,3,415.64,173,3,4,4,11,Loyal Customers,SP
cust_006283,2016-08-19,1,1131.08,742,1,1,4,6,Hibernating / Lost,RJ
cust_006284,2017-09-11,1,214.45,354,2,1,3,6,Hibernating / Lost,RJ
cust_006285,2018-01-12,2,131.31,231,3,3,3,9,Loyal Customers,RJ
cust_006286,2017-07-31,1,24.25,396,2,1,1,4,Hibernating / Lost,SP
cust_006287,2016-11-05,1,23.36,664,1,1,1,3,Hibernating / Lost,PE
cust_006288,2016-10-04,1,125.63,696,1,1,3,5,Hibernating / Lost,RS
cust_006289,2017-02-02,4,386.26,575,2,4,4,10,At Risk (was frequent),SP
cust_006290,2017-07-22,2,361.48,405,2,3,4,9,At Risk (was frequent),SP
cust_006291,2017-09-18,1,27.93,347,2,1,1,4,Hibernating / Lost,PR
cust_006292,2017-08-14,1,50.17,382,2,1,2,5,Hibernating / Lost,SP
cust_006293,2018-08-07,1,157.76,24,4,1,3,8,Potential Loyalists,GO
cust_006294,2017-03-20,1,109.39,529,2,1,3,6,Hibernating / Lost,RJ
cust_006295,2018-06-05,2,516.39,87,4,3,4,11,Loyal Customers,PA
cust_006296,2018-01-07,1,48.64,236,3,1,2,6,Potential Loyalists,SC
cust_006297,2018-08-08,1,22.53,23,4,1,1,6,Potential Loyalists,PE
cust_006298,2018-01-09,1,20.71,234,3,1,1,5,Potential Loyalists,PR
cust_006299,2017-12-31,2,206.83,243,3,3,3,9,Loyal Customers,MG
cust_006300,2018-08-26,2,608.12,5,4,3,4,11,Loyal Customers,SP
cust_006301,2018-08-07,1,53.24,24,4,1,2,7,Potential Loyalists,PR
cust_006302,2018-07-22,3,268.74,40,4,4,4,12,Champions,MG
cust_006303,2017-11-02,1,55.52,302,3,1,2,6,Potential Loyalists,RJ
cust_006304,2017-08-03,1,33.14,393,2,1,1,4,Hibernating / Lost,MG
cust_006305,2018-02-15,6,1984.16,197,3,4,4,11,Loyal Customers,SP
cust_006306,2016-02-26,1,49.56,917,1,1,2,4,Hibernating / Lost,SP
cust_006307,2018-06-04,3,583.79,88,4,4,4,12,Champions,SP
cust_006308,2017-06-19,1,224.88,438,2,1,3,6,Hibernating / Lost,SP
cust_006309,2018-01-01,1,50.17,242,3,1,2,6,Potential Loyalists,RJ
cust_006310,2016-11-03,1,154.69,666,1,1,3,5,Hibernating / Lost,DF
cust_006311,2018-06-19,2,346.51,73,4,3,4,11,Loyal Customers,RJ
cust_006312,2018-06-10,1,106.66,82,4,1,3,8,Potential Loyalists,CE
cust_006313,2017-04-28,1,120.2,490,2,1,3,6,Hibernating / Lost,MA
cust_006314,2016-10-17,1,21.06,683,1,1,1,3,Hibernating / Lost,SP
cust_006315,2018-02-14,2,414.29,198,3,3,4,10,Loyal Customers,MG
cust_006316,2018-07-25,7,1331.4,37,4,4,4,12,Champions,SP
cust_006317,2018-07-27,1,44.61,35,4,1,1,6,Potential Loyalists,DF
cust_006318,2018-08-30,1,513.24,1,4,1,4,9,Potential Loyalists,RJ
cust_006319,2016-05-07,1,117.26,846,1,1,3,5,Hibernating / Lost,SP
cust_006320,2018-05-06,2,258.91,117,4,3,4,11,Loyal Customers,SP
cust_006321,2017-11-17,1,38.61,287,3,1,1,5,Potential Loyalists,RS
cust_006322,2016-06-02,1,45.47,820,1,1,2,4,Hibernating / Lost,SP
cust_006323,2018-04-12,2,227.0,141,4,3,4,11,Loyal Customers,SP
cust_006324,2016-05-20,1,49.13,833,1,1,2,4,Hibernating / Lost,GO
cust_006325,2018-08-01,2,67.16,30,4,3,2,9,Loyal Customers,SP
cust_006326,2018-05-01,1,68.72,122,4,1,2,7,Potential Loyalists,RS
cust_006327,2016-12-16,1,136.21,623,1,1,3,5,Hibernating / Lost,RS
cust_006328,2017-10-24,1,76.49,311,3,1,2,6,Potential Loyalists,SP
cust_006329,2017-09-14,1,46.99,351,2,1,2,5,Hibernating / Lost,SP
cust_006330,2017-12-29,1,126.85,245,3,1,3,7,Potential Loyalists,SP
cust_006332,2017-03-02,1,13.07,547,2,1,1,4,Hibernating / Lost,RS
cust_006333,2018-02-09,1,55.64,203,3,1,2,6,Potential Loyalists,SP
cust_006334,2018-05-01,4,996.98,122,4,4,4,12,Champions,BA
cust_006335,2016-11-28,1,84.14,641,1,1,2,4,Hibernating / Lost,SP
cust_006336,2017-03-03,3,453.54,546,2,4,4,10,At Risk (was frequent),SP
cust_006337,2016-09-10,2,205.16,720,1,3,3,7,At Risk (was frequent),SP
cust_006338,2018-03-31,2,571.22,153,4,3,4,11,Loyal Customers,PR
cust_006339,2018-03-13,1,36.91,171,3,1,1,5,Potential Loyalists,SP
cust_006340,2018-01-23,1,85.24,220,3,1,2,6,Potential Loyalists,MG
cust_006341,2018-08-28,1,50.02,3,4,1,2,7,Potential Loyalists,SP
cust_006342,2018-01-20,1,26.81,223,3,1,1,5,Potential Loyalists,SC
cust_006343,2018-08-22,1,94.19,9,4,1,2,7,Potential Loyalists,SC
cust_006344,2017-05-19,1,55.92,469,2,1,2,5,Hibernating / Lost,SP
cust_006345,2018-03-02,2,80.4,182,3,3,2,8,Loyal Customers,SP
cust_006346,2018-04-16,1,227.71,137,4,1,4,9,Potential Loyalists,MG
cust_006347,2016-09-05,1,29.47,725,1,1,1,3,Hibernating / Lost,Unknown
cust_006348,2018-08-29,2,110.56,2,4,3,3,10,Loyal Customers,SP
cust_006349,2018-01-12,1,213.36,231,3,1,3,7,Potential Loyalists,MG
cust_006350,2018-02-08,2,134.6,204,3,3,3,9,Loyal Customers,RJ
cust_006351,2017-06-16,1,43.75,441,2,1,1,4,Hibernating / Lost,SC
cust_006352,2018-07-15,1,60.89,47,4,1,2,7,Potential Loyalists,SP
cust_006353,2016-11-19,1,127.8,650,1,1,3,5,Hibernating / Lost,SP
cust_006354,2016-12-14,1,12.36,625,1,1,1,3,Hibernating / Lost,MG
cust_006355,2016-08-17,1,155.86,744,1,1,3,5,Hibernating / Lost,RS
cust_006356,2018-08-03,2,121.23,28,4,3,3,10,Loyal Customers,SP
cust_006357,2018-04-24,4,1180.93,129,4,4,4,12,Champions,Unknown
cust_006358,2018-05-22,2,319.61,101,4,3,4,11,Loyal Customers,SP
cust_006359,2016-11-13,1,91.17,656,1,1,2,4,Hibernating / Lost,RJ
cust_006360,2017-11-24,3,214.35,280,3,4,3,10,Loyal Customers,Unknown
cust_006361,2017-11-08,2,241.15,296,3,3,4,10,Loyal Customers,SP
cust_006362,2017-02-26,1,40.92,551,2,1,1,4,Hibernating / Lost,MG
cust_006363,2017-10-12,1,80.9,323,3,1,2,6,Potential Loyalists,SP
cust_006364,2017-12-22,1,80.3,252,3,1,2,6,Potential Loyalists,SP
cust_006365,2018-07-09,2,118.88,53,4,3,3,10,Loyal Customers,PR
cust_006366,2018-06-28,1,146.53,64,4,1,3,8,Potential Loyalists,MG
cust_006367,2018-03-11,1,293.95,173,3,1,4,8,Potential Loyalists,SP
cust_006368,2017-08-02,1,35.91,394,2,1,1,4,Hibernating / Lost,RJ
cust_006369,2017-10-21,1,54.22,314,3,1,2,6,Potential Loyalists,SP
cust_006371,2017-02-04,2,488.9,573,2,3,4,9,At Risk (was frequent),PR
cust_006373,2018-03-30,2,136.15,154,4,3,3,10,Loyal Customers,RJ
cust_006374,2018-08-12,5,611.45,19,4,4,4,12,Champions,RJ
cust_006375,2018-01-13,1,20.76,230,3,1,1,5,Potential Loyalists,DF
