order_id,payment_sequential,payment_type,payment_installments,payment_value
order_008875,1,boleto,1,200.46
order_008876,1,credit_card,3,83.33
order_008877,1,credit_card,3,202.41
order_008878,1,credit_card,6,12.72
order_008879,1,voucher,1,56.32
order_008880,1,debit_card,1,203.68
order_008881,1,credit_card,1,208.48
order_008882,1,credit_card,1,99.61
order_008883,1,credit_card,3,281.0
order_008884,1,credit_card,1,79.32
order_008885,1,credit_card,1,39.64
order_008886,1,credit_card,2,47.94
order_008887,1,credit_card,1,156.58
order_008888,1,credit_card,3,386.94
order_008889,1,credit_card,6,69.39
order_008890,1,credit_card,10,95.95
order_008891,1,credit_card,10,27.08
order_008892,1,credit_card,6,27.48
order_008893,1,credit_card,3,81.9
order_008894,1,boleto,1,277.1
order_008895,1,voucher,1,161.74
order_008896,1,credit_card,3,114.83
order_008897,1,credit_card,3,154.68
order_008898,1,voucher,1,10.55
order_008898,2,credit_card,10,74.45
order_008899,1,credit_card,3,64.56
order_008900,1,voucher,1,689.1
order_008901,1,credit_card,6,17.18
order_008902,1,credit_card,2,129.86
order_008903,1,credit_card,1,171.02
order_008904,1,credit_card,12,259.89
order_008905,1,credit_card,12,58.25
order_008906,1,boleto,1,101.81
order_008907,1,boleto,1,77.71
order_008908,1,boleto,1,265.35
order_008909,1,boleto,1,100.95
order_008910,1,boleto,1,61.4
order_008911,1,credit_card,10,54.96
order_008912,1,credit_card,12,247.26
order_008913,1,credit_card,6,121.68
order_008914,1,voucher,1,61.62
order_008914,2,credit_card,10,370.5
order_008915,1,voucher,1,38.75
order_008916,1,credit_card,6,58.08
order_008917,1,credit_card,3,107.7
order_008918,1,credit_card,1,87.69
order_008919,1,credit_card,1,176.23
order_008920,1,credit_card,12,333.52
order_008921,1,voucher,1,33.38
order_008922,1,credit_card,1,43.54
order_008923,1,credit_card,6,119.65
order_008924,1,credit_card,1,88.57
order_008925,1,credit_card,2,82.46
order_008926,1,credit_card,2,113.92
order_008927,1,boleto,1,474.78
order_008928,1,credit_card,3,44.28
order_008929,1,credit_card,6,50.26
order_008930,1,credit_card,1,98.93
order_008931,1,credit_card,12,198.63
order_008932,1,credit_card,1,473.82
order_008933,1,credit_card,6,21.97
order_008934,1,credit_card,1,96.49
order_008935,1,credit_card,1,196.03
order_008936,1,credit_card,1,130.37
order_008937,1,credit_card,1,34.13
order_008938,1,credit_card,6,55.5
order_008939,1,credit_card,3,117.44
order_008940,1,credit_card,1,37.88
order_008941,1,credit_card,1,326.93
order_008942,1,credit_card,6,131.42
order_008943,1,credit_card,1,496.02
order_008944,1,credit_card,1,31.97
order_008945,1,credit_card,6,205.21
order_008946,1,boleto,1,196.5
order_008947,1,voucher,1,26.42
order_008947,2,credit_card,3,95.38
order_008948,1,credit_card,10,124.4
order_008949,1,credit_card,3,17.91
order_008950,1,voucher,1,26.4
order_008950,2,credit_card,6,176.21
order_008951,1,credit_card,3,247.48
order_008952,1,credit_card,2,133.08
order_008953,1,voucher,1,30.7
order_008953,2,credit_card,3,100.26
order_008954,1,credit_card,3,43.04
order_008955,1,credit_card,6,163.33
order_008956,1,credit_card,6,113.97
order_008957,1,credit_card,2,301.48
order_008958,1,credit_card,10,42.58
order_008959,1,credit_card,1,90.55
order_008960,1,boleto,1,133.62
order_008961,1,credit_card,1,24.15
order_008962,1,credit_card,3,12.48
order_008963,1,voucher,1,9.56
order_008963,2,credit_card,3,77.36
order_008964,1,credit_card,1,16.86
order_008965,1,credit_card,3,129.09
order_008966,1,credit_card,1,32.83
order_008967,1,credit_card,1,41.22
order_008968,1,credit_card,12,28.79
order_008969,1,credit_card,2,39.76
order_008970,1,credit_card,3,43.95
order_008971,1,voucher,1,6.45
order_008971,2,credit_card,3,55.13
order_008972,1,credit_card,10,90.22
order_008973,1,voucher,1,22.57
order_008974,1,boleto,1,56.22
order_008975,1,credit_card,1,39.31
order_008976,1,voucher,1,16.26
order_008976,2,credit_card,3,73.82
order_008977,1,credit_card,1,22.31
order_008978,1,boleto,1,82.47
order_008979,1,voucher,1,26.99
order_008980,1,credit_card,3,738.48
order_008981,1,boleto,1,22.19
order_008982,1,credit_card,10,38.84
order_008983,1,voucher,1,53.59
order_008983,2,credit_card,10,125.73
order_008984,1,credit_card,6,285.69
order_008985,1,boleto,1,28.37
order_008986,1,credit_card,1,18.37
order_008987,1,boleto,1,216.93
order_008988,1,credit_card,3,127.94
order_008989,1,boleto,1,81.65
order_008990,1,boleto,1,21.82
order_008991,1,credit_card,3,57.57
order_008992,1,boleto,1,30.87
order_008993,1,credit_card,2,129.34
order_008994,1,credit_card,10,44.4
order_008995,1,boleto,1,371.35
order_008996,1,credit_card,2,217.26
order_008997,1,credit_card,12,86.98
order_008998,1,credit_card,3,110.44
order_008999,1,credit_card,2,234.34
order_009000,1,boleto,1,41.77
order_009001,1,boleto,1,446.15
order_009002,1,credit_card,12,91.01
order_009003,1,credit_card,1,295.83
order_009004,1,credit_card,1,277.06
order_009005,1,credit_card,1,530.29
order_009006,1,credit_card,6,237.22
order_009007,1,boleto,1,56.76
order_009008,1,credit_card,1,105.66
order_009009,1,boleto,1,199.27
order_009010,1,credit_card,1,48.44
order_009011,1,credit_card,6,48.74
order_009012,1,credit_card,1,24.03
order_009013,1,credit_card,3,220.75
order_009014,1,voucher,1,149.95
order_009015,1,credit_card,10,253.98
order_009016,1,boleto,1,87.2
order_009017,1,boleto,1,75.75
order_009018,1,credit_card,6,43.52
order_009019,1,voucher,1,67.7
order_009020,1,credit_card,1,336.92
order_009021,1,boleto,1,73.98
order_009022,1,credit_card,1,208.77
order_009023,1,credit_card,1,91.45
order_009024,1,credit_card,1,612.6
order_009025,1,credit_card,10,224.16
order_009026,1,credit_card,12,27.36
order_009027,1,boleto,1,36.8
order_009028,1,credit_card,1,35.9
order_009029,1,credit_card,1,17.84
order_009030,1,credit_card,2,64.75
order_009031,1,credit_card,12,100.92
order_009032,1,credit_card,2,35.68
order_009033,1,credit_card,6,265.37
order_009034,1,credit_card,2,119.94
order_009035,1,boleto,1,25.03
order_009036,1,credit_card,2,66.18
order_009037,1,debit_card,1,461.38
order_009038,1,credit_card,1,20.31
order_009039,1,credit_card,1,21.41
order_009040,1,voucher,1,6.06
order_009040,2,credit_card,1,19.38
order_009041,1,boleto,1,109.17
order_009042,1,voucher,1,58.15
order_009043,1,boleto,1,1119.72
order_009044,1,boleto,1,52.73
order_009045,1,credit_card,1,131.54
order_009046,1,credit_card,2,30.29
order_009047,1,boleto,1,50.98
order_009048,1,credit_card,3,344.54
order_009049,1,voucher,1,55.16
order_009050,1,credit_card,10,227.86
order_009051,1,credit_card,3,218.07
order_009052,1,credit_card,1,33.33
order_009053,1,credit_card,2,73.54
order_009054,1,credit_card,1,32.32
order_009055,1,boleto,1,90.0
order_009056,1,credit_card,3,1419.01
order_009057,1,voucher,1,3.58
order_009057,2,credit_card,10,26.49
order_009058,1,credit_card,3,92.6
order_009059,1,credit_card,10,100.71
order_009060,1,credit_card,1,38.42
order_009061,1,credit_card,12,57.97
order_009062,1,debit_card,1,942.68
order_009063,1,voucher,1,36.99
order_009063,2,boleto,1,230.34
order_009064,1,boleto,1,269.46
order_009065,1,boleto,1,264.98
order_009066,1,credit_card,6,208.96
order_009067,1,credit_card,2,477.45
order_009068,1,credit_card,6,201.86
order_009069,1,credit_card,12,37.73
order_009070,1,credit_card,1,216.94
order_009071,1,credit_card,1,31.98
order_009072,1,credit_card,2,119.27
order_009073,1,voucher,1,92.15
order_009074,1,credit_card,2,159.98
order_009075,1,credit_card,12,240.86
order_009076,1,boleto,1,590.3
order_009077,1,debit_card,1,19.16
order_009078,1,credit_card,1,169.79
order_009079,1,credit_card,3,191.79
order_009080,1,credit_card,1,69.66
order_009081,1,credit_card,3,45.06
order_009082,1,credit_card,2,346.7
order_009083,1,credit_card,1,75.63
order_009084,1,voucher,1,33.48
order_009084,2,credit_card,2,115.36
order_009085,1,boleto,1,76.65
order_009086,1,credit_card,2,67.92
order_009087,1,credit_card,12,65.52
order_009088,1,credit_card,12,242.75
order_009089,1,credit_card,1,51.36
order_009090,1,credit_card,1,103.57
order_009091,1,credit_card,1,172.68
order_009092,1,debit_card,1,204.19
order_009093,1,credit_card,10,328.93
order_009094,1,credit_card,10,285.68
order_009095,1,credit_card,12,54.92
order_009096,1,credit_card,10,127.61
order_009097,1,credit_card,1,105.58
order_009098,1,credit_card,12,47.24
order_009099,1,credit_card,1,193.2
order_009100,1,voucher,1,12.39
order_009100,2,credit_card,1,71.83
order_009101,1,credit_card,1,21.24
order_009102,1,credit_card,3,249.96
order_009103,1,credit_card,2,133.94
order_009104,1,credit_card,1,85.9
order_009105,1,credit_card,6,307.34
order_009106,1,credit_card,1,213.64
order_009107,1,credit_card,3,42.31
order_009108,1,credit_card,1,27.99
order_009109,1,credit_card,12,59.29
order_009110,1,boleto,1,47.74
order_009111,1,credit_card,10,67.02
order_009112,1,credit_card,6,86.22
order_009113,1,credit_card,6,201.44
order_009114,1,boleto,1,13.99
order_009115,1,credit_card,10,184.52
order_009116,1,credit_card,2,168.23
order_009117,1,credit_card,10,94.63
order_009118,1,voucher,1,61.03
order_009118,2,boleto,1,375.21
order_009119,1,credit_card,1,971.38
order_009120,1,credit_card,1,786.56
order_009121,1,credit_card,6,20.83
order_009122,1,voucher,1,85.87
order_009123,1,credit_card,10,56.39
order_009124,1,credit_card,3,22.03
order_009125,1,voucher,1,55.08
order_009125,2,credit_card,2,132.28
order_009126,1,boleto,1,194.61
order_009127,1,credit_card,1,64.54
order_009128,1,boleto,1,51.56
order_009129,1,credit_card,6,173.74
order_009130,1,credit_card,3,1241.78
order_009131,1,credit_card,2,266.58
order_009132,1,credit_card,2,33.08
order_009133,1,boleto,1,119.08
order_009134,1,credit_card,1,156.43
order_009135,1,boleto,1,33.49
order_009136,1,voucher,1,91.33
order_009137,1,credit_card,10,36.53
order_009138,1,credit_card,1,27.19
order_009139,1,credit_card,6,51.22
order_009140,1,credit_card,12,145.25
order_009141,1,credit_card,1,32.44
order_009142,1,credit_card,1,200.46
order_009143,1,credit_card,6,755.65
order_009144,1,voucher,1,2.26
order_009144,2,voucher,1,17.1
order_009145,1,credit_card,6,52.51
order_009146,1,debit_card,1,55.69
order_009147,1,credit_card,3,177.03
order_009148,1,credit_card,6,70.49
order_009149,1,credit_card,1,21.46
order_009150,1,debit_card,1,146.77
order_009151,1,credit_card,1,53.46
order_009152,1,credit_card,3,67.43
order_009153,1,credit_card,1,86.02
order_009154,1,boleto,1,58.83
order_009155,1,credit_card,3,281.38
order_009156,1,credit_card,6,158.93
order_009157,1,credit_card,12,132.38
order_009158,1,boleto,1,117.8
order_009159,1,boleto,1,195.74
order_009160,1,credit_card,1,39.19
order_009161,1,debit_card,1,237.64
order_009162,1,credit_card,12,73.11
order_009163,1,boleto,1,98.99
order_009164,1,credit_card,6,456.58
order_009165,1,voucher,1,4.45
order_009165,2,credit_card,1,24.0
order_009166,1,boleto,1,404.89
order_009167,1,credit_card,12,97.45
order_009168,1,credit_card,2,90.04
order_009169,1,credit_card,10,80.84
order_009170,1,credit_card,6,1332.37
order_009171,1,boleto,1,73.16
order_009172,1,voucher,1,5.77
order_009172,2,credit_card,1,26.82
order_009173,1,boleto,1,53.16
order_009174,1,voucher,1,10.66
order_009174,2,credit_card,10,53.73
order_009175,1,credit_card,1,48.46
order_009176,1,credit_card,6,69.87
order_009177,1,credit_card,10,27.6
order_009178,1,credit_card,1,335.09
order_009179,1,credit_card,1,52.38
order_009180,1,credit_card,12,390.09
order_009181,1,credit_card,12,101.23
order_009182,1,credit_card,6,240.8
order_009183,1,credit_card,1,285.83
order_009184,1,credit_card,3,115.55
order_009185,1,credit_card,6,313.79
order_009186,1,boleto,1,479.39
order_009187,1,credit_card,1,99.65
order_009188,1,credit_card,12,67.86
order_009189,1,credit_card,6,27.71
order_009190,1,debit_card,1,136.43
order_009191,1,credit_card,1,25.03
order_009192,1,boleto,1,401.45
order_009193,1,credit_card,2,72.79
order_009194,1,credit_card,1,61.87
order_009195,1,voucher,1,9.4
order_009195,2,credit_card,1,26.7
order_009196,1,credit_card,6,59.05
order_009197,1,credit_card,1,18.63
order_009198,1,credit_card,12,92.24
order_009199,1,credit_card,3,161.1
order_009200,1,voucher,1,3.59
order_009200,2,credit_card,10,30.49
order_009201,1,credit_card,2,104.19
order_009202,1,credit_card,2,156.9
order_009203,1,credit_card,2,121.83
order_009204,1,credit_card,10,102.14
order_009205,1,credit_card,12,202.2
order_009206,1,credit_card,1,54.41
order_009207,1,credit_card,1,86.31
order_009208,1,voucher,1,50.58
order_009208,2,credit_card,1,131.13
order_009209,1,credit_card,6,463.72
order_009210,1,voucher,1,169.83
order_009211,1,credit_card,10,78.23
order_009212,1,credit_card,6,62.45
order_009213,1,voucher,1,120.39
order_009214,1,credit_card,6,105.12
order_009215,1,credit_card,3,36.73
order_009216,1,voucher,1,26.37
order_009217,1,credit_card,6,346.71
order_009218,1,voucher,1,52.82
order_009218,2,credit_card,6,183.99
order_009219,1,credit_card,1,106.8
order_009220,1,credit_card,10,29.22
order_009221,1,credit_card,6,65.52
order_009222,1,credit_card,1,60.74
order_009223,1,credit_card,10,18.66
order_009224,1,credit_card,12,55.75
order_009225,1,boleto,1,59.46
order_009226,1,credit_card,10,43.69
order_009227,1,credit_card,1,260.19
order_009228,1,credit_card,1,44.06
order_009229,1,credit_card,12,70.93
order_009230,1,credit_card,1,408.11
order_009231,1,credit_card,2,199.57
order_009232,1,credit_card,6,54.82
order_009233,1,credit_card,1,65.2
order_009234,1,credit_card,1,291.42
order_009235,1,credit_card,1,30.12
order_009236,1,credit_card,10,135.52
order_009237,1,credit_card,1,253.5
order_009238,1,credit_card,1,51.27
order_009239,1,credit_card,1,25.49
order_009240,1,voucher,1,61.08
order_009241,1,credit_card,6,1397.02
order_009242,1,boleto,1,147.37
order_009243,1,credit_card,10,189.94
order_009244,1,credit_card,1,546.24
order_009245,1,credit_card,3,48.72
order_009246,1,credit_card,1,138.94
order_009247,1,credit_card,1,867.68
order_009248,1,credit_card,12,191.09
order_009249,1,credit_card,1,128.27
order_009250,1,boleto,1,36.5
order_009251,1,boleto,1,124.59
order_009252,1,voucher,1,3.91
order_009252,2,credit_card,10,14.37
order_009253,1,voucher,1,59.03
order_009254,1,voucher,1,139.04
order_009255,1,credit_card,2,288.01
order_009256,1,boleto,1,22.31
order_009257,1,credit_card,10,15.75
order_009258,1,credit_card,12,130.82
order_009259,1,credit_card,1,165.38
order_009260,1,credit_card,2,13.43
order_009261,1,credit_card,10,53.46
order_009262,1,boleto,1,194.99
order_009263,1,credit_card,12,20.34
order_009264,1,voucher,1,25.27
order_009265,1,credit_card,1,48.33
order_009266,1,boleto,1,458.36
order_009267,1,credit_card,12,94.78
order_009268,1,credit_card,2,112.77
order_009269,1,credit_card,2,66.39
order_009270,1,credit_card,1,69.07
order_009271,1,credit_card,6,91.43
order_009272,1,credit_card,3,141.88
order_009273,1,boleto,1,63.82
order_009274,1,credit_card,3,317.46
order_009275,1,credit_card,12,36.36
order_009276,1,credit_card,2,42.68
order_009277,1,debit_card,1,158.75
order_009278,1,debit_card,1,15.44
order_009279,1,credit_card,1,102.8
order_009280,1,credit_card,10,45.72
order_009281,1,credit_card,10,281.49
order_009282,1,voucher,1,193.82
order_009283,1,credit_card,1,146.93
order_009284,1,credit_card,10,39.76
order_009285,1,credit_card,10,358.62
order_009286,1,credit_card,1,69.37
order_009287,1,credit_card,2,50.9
order_009288,1,credit_card,3,106.89
order_009289,1,voucher,1,648.12
order_009290,1,credit_card,10,46.03
order_009291,1,credit_card,1,85.21
order_009292,1,credit_card,1,114.97
order_009293,1,credit_card,1,106.0
order_009294,1,credit_card,1,95.37
order_009295,1,credit_card,6,86.39
order_009296,1,credit_card,1,136.32
order_009297,1,boleto,1,239.96
order_009298,1,voucher,1,31.02
order_009298,2,credit_card,2,105.14
order_009299,1,credit_card,12,70.23
order_009300,1,credit_card,3,115.82
order_009301,1,credit_card,1,59.62
order_009302,1,boleto,1,143.85
order_009303,1,credit_card,3,851.88
order_009304,1,credit_card,3,70.51
order_009305,1,credit_card,6,77.88
order_009306,1,boleto,1,233.3
order_009307,1,credit_card,6,806.74
order_009308,1,voucher,1,75.79
order_009308,2,boleto,1,360.49
order_009309,1,credit_card,10,208.79
order_009310,1,boleto,1,75.01
order_009311,1,voucher,1,5.98
order_009311,2,credit_card,2,34.05
order_009312,1,credit_card,1,99.79
order_009313,1,credit_card,3,40.09
order_009314,1,credit_card,12,31.75
order_009315,1,credit_card,1,34.8
order_009316,1,credit_card,2,62.87
order_009317,1,credit_card,10,77.4
order_009318,1,credit_card,1,99.08
order_009319,1,credit_card,6,44.55
order_009320,1,credit_card,2,58.25
order_009321,1,voucher,1,3.31
order_009321,2,credit_card,6,15.38
order_009322,1,credit_card,1,32.97
order_009323,1,credit_card,6,24.56
order_009324,1,credit_card,10,338.96
order_009325,1,credit_card,12,79.64
order_009326,1,credit_card,1,80.28
order_009327,1,credit_card,1,50.64
order_009328,1,credit_card,1,68.85
order_009329,1,credit_card,12,59.87
order_009330,1,credit_card,6,93.54
order_009331,1,voucher,1,42.18
order_009331,2,voucher,1,344.09
order_009332,1,credit_card,3,182.55
order_009333,1,credit_card,2,62.97
order_009334,1,voucher,1,34.22
order_009334,2,boleto,1,145.34
order_009335,1,credit_card,2,261.18
