order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_024315,custid_012468_024315,delivered,01/14/2016 15:07:00,01/15/2016 14:53:51,01/17/2016 03:20:07,01/30/2016 21:38:22,2016-01-25 15:07:00
order_017895,custid_017163_017895,delivered,2018-03-25 23:28:00,03/26/2018 01:54:46,2018-03-27 09:35:14.095890870,2018-04-02 12:31:16.794604121,2018-04-03 23:28:00
order_004506,custid_012354_004506,delivered,2018-07-24 20:11:00,2018-07-24 21:27:42.104493411,07/25/2018 23:20:12,2018-08-18 22:04:58.571193159,08/15/2018 20:11:00
order_016227,custid_005300_016227,delivered,2017-05-16 10:59:00,05/16/2017 16:17:50,2017-05-18 16:06:01.847314227,2017-06-03 18:27:48.270349443,2017-06-01 10:59:00
order_020556,custid_015268_020556,delivered,2017-09-12 10:58:00,09/12/2017 13:11:53,2017-09-13 16:06:17.709802126,09/28/2017 13:25:38,2017-09-28 10:58:00
order_023804,custid_014495_023804,delivered,02/27/2016 09:59:00,2016-02-27 16:27:56.623168002,2016-03-01 00:53:30.903448827,2016-03-04 16:49:25.337652135,03/08/2016 09:59:00
order_022670,custid_005331_022670,delivered,04/24/2016 19:45:00,2016-04-25 02:29:13.747246796,04/26/2016 08:27:40,05/04/2016 20:19:19,2016-05-06 19:45:00
order_015875,custid_016419_015875,delivered,2018-01-09 20:39:00,2018-01-10 04:52:58.605745029,2018-01-12 21:20:11.486227707,2018-02-05 03:26:56.738919765,2018-01-31 20:39:00
order_002748,custid_013846_002748,delivered,06/03/2016 11:33:00,2016-06-03 14:20:33.198314092,2016-06-08 01:52:40.958066835,06/20/2016 00:07:42,2016-06-20 11:33:00
order_013599,custid_004135_013599,delivered,2017-05-12 15:41:00,05/13/2017 05:51:30,2017-05-14 08:21:40.352539289,2017-05-20 20:41:36.433210079,2017-05-24 15:41:00
order_026181,custid_001708_026181,delivered,02/14/2018 09:23:00,02/14/2018 10:54:55,02/17/2018 10:18:56,2018-03-04 13:28:17.617994499,2018-03-03 09:23:00
order_025696,custid_012373_025696,delivered,11/02/2016 17:52:00,11/02/2016 22:17:15,11/03/2016 07:56:53,11/15/2016 04:01:40,11/15/2016 17:52:00
order_006119,custid_011656_006119,delivered,2016-04-15 20:51:00,2016-04-16 00:11:29.082486944,2016-04-17 22:31:53.688700972,2016-04-28 21:49:55.684683917,2016-04-27 20:51:00
order_001006,custid_018709_001006,delivered,2018-04-21 10:15:00,2018-04-21 11:25:05.728670515,04/22/2018 02:47:12,2018-04-28 15:05:03.550122147,2018-04-30 10:15:00
order_006174,custid_012798_006174,delivered,2017-06-09 15:25:00,2017-06-09 21:26:56.121304468,06/12/2017 04:23:55,07/05/2017 02:34:49,2017-06-21 15:25:00
order_027415,custid_018500_027415,delivered,2018-04-22 12:12:00,2018-04-22 14:49:23.336768028,2018-04-23 15:46:27.984442072,2018-05-04 02:53:30.760267148,2018-05-04 12:12:00
order_003942,custid_001393_003942,delivered,01/12/2017 11:55:00,2017-01-12 16:08:52.498307424,01/13/2017 02:05:15,2017-01-19 22:08:25.318075753,2017-01-21 11:55:00
order_027029,custid_004871_027029,delivered,2017-03-07 12:22:00,03/07/2017 18:15:55,03/11/2017 02:44:32,2017-03-14 14:42:02.955341310,2017-03-16 12:22:00
order_020514,custid_000373_020514,delivered,2018-03-03 17:19:00,2018-03-04 00:26:08.416530422,2018-03-06 15:17:49.718860132,03/19/2018 15:24:28,2018-03-14 17:19:00
order_011788,custid_010658_011788,delivered,2018-01-10 17:07:00,01/10/2018 20:41:23,2018-01-12 01:18:52.181775063,2018-01-30 17:52:06.053428340,2018-01-23 17:07:00
order_011398,custid_006546_011398,delivered,02/12/2017 18:43:00,2017-02-13 03:25:23.905319216,2017-02-14 08:04:40.958543840,02/23/2017 20:29:20,2017-02-25 18:43:00
order_020781,custid_012590_020781,delivered,2017-11-25 19:40:00,2017-11-26 02:15:18.757737117,2017-11-28 19:52:31.137557066,12/05/2017 03:03:07,2017-12-05 19:40:00
order_017203,custid_011826_017203,delivered,2017-12-11 20:32:00,2017-12-12 00:20:38.311673882,2017-12-17 14:45:07.039333509,2017-12-24 04:27:30.622102309,2017-12-25 20:32:00
order_021967,custid_012302_021967,delivered,02/29/2016 18:20:00,2016-02-29 23:19:01.892928120,03/02/2016 14:38:30,2016-03-10 11:13:12.207729623,03/11/2016 18:20:00
order_007474,custid_007346_007474,delivered,2016-04-17 19:25:00,04/17/2016 23:59:17,04/19/2016 19:19:40,2016-04-28 17:47:43.710468248,2016-04-29 19:25:00
order_020699,custid_009226_020699,delivered,2018-07-04 09:31:00,2018-07-04 13:28:24.631833974,2018-07-05 08:23:10.106973309,07/11/2018 18:26:27,2018-07-14 09:31:00
order_014651,custid_004069_014651,delivered,2018-05-19 13:15:00,05/19/2018 18:09:25,2018-05-21 11:24:52.868653482,2018-05-28 14:02:18.088780133,05/30/2018 13:15:00
order_000134,custid_010522_000134,canceled,06/17/2016 11:15:00,2016-06-17 14:30:54.967249126,,,2016-06-27 11:15:00
order_016058,custid_014268_016058,delivered,10/13/2017 12:47:00,10/13/2017 21:07:25,2017-10-14 09:21:48.470660785,10/18/2017 08:00:13,2017-10-18 12:47:00
order_012735,custid_016689_012735,delivered,2017-03-23 12:11:00,2017-03-23 13:54:59.492818765,2017-03-23 18:42:59.492818765,03/29/2017 07:51:03,04/01/2017 12:11:00
order_012912,custid_017289_012912,delivered,2018-02-23 17:23:00,2018-02-23 21:49:10.258699106,02/25/2018 01:39:49,2018-03-05 16:26:38.271528847,03/05/2018 17:23:00
order_027673,custid_013486_027673,delivered,2018-06-11 13:47:00,06/11/2018 16:27:56,2018-06-12 14:01:45.304464436,2018-06-29 04:39:13.738655958,2018-06-29 13:47:00
order_003351,custid_002605_003351,delivered,2016-02-29 13:48:00,02/29/2016 18:47:15,2016-03-04 19:14:40.980854533,2016-03-21 06:43:25.324796323,2016-03-19 13:48:00
order_014778,custid_011585_014778,delivered,2016-11-02 12:52:00,11/02/2016 21:09:25,2016-11-05 09:23:44.680663270,11/11/2016 12:15:29,2016-11-13 12:52:00
order_003200,custid_017656_003200,delivered,2017-02-25 23:37:00,2017-02-26 09:24:39.439698651,02/27/2017 13:13:03,2017-03-09 16:51:12.914184860,2017-03-10 23:37:00
order_009938,custid_007264_009938,delivered,2018-01-31 12:18:00,2018-01-31 21:31:00.197215435,2018-02-03 19:21:14.987605083,2018-02-10 02:36:40.333518552,02/11/2018 12:18:00
order_014000,custid_013971_014000,delivered,06/25/2017 13:21:00,2017-06-25 20:14:50.096064742,06/27/2017 08:41:34,2017-07-12 05:59:06.874069781,2017-07-07 13:21:00
order_007161,custid_017900_007161,delivered,07/11/2016 20:06:00,2016-07-11 23:08:38.719030765,07/14/2016 08:34:45,07/21/2016 03:58:34,07/22/2016 20:06:00
order_016936,custid_003950_016936,delivered,2017-08-22 12:55:00,2017-08-22 18:18:37.279573814,2017-08-23 02:34:51.550914622,2017-08-29 23:57:37.855528640,2017-09-02 12:55:00
order_024879,custid_000090_024879,delivered,2017-11-12 09:44:00,2017-11-12 17:48:59.958100718,11/13/2017 15:39:24,2017-11-22 10:33:58.872857648,2017-11-22 09:44:00
order_007594,custid_012036_007594,delivered,2018-05-24 22:36:00,2018-05-25 02:15:29.151308354,05/26/2018 01:27:44,2018-06-01 23:00:56.406768337,06/03/2018 22:36:00
order_016547,custid_012101_016547,delivered,11/24/2016 20:33:00,2016-11-24 22:19:18.363322372,2016-11-26 03:25:28.145076754,2016-12-04 20:29:10.182309090,2016-12-04 20:33:00
order_024385,custid_009353_024385,delivered,2017-05-20 11:40:00,2017-05-20 14:24:02.476821490,2017-05-21 09:09:06.209907309,2017-05-30 19:47:31.480588667,2017-06-02 11:40:00
order_027576,custid_009259_027576,delivered,01/31/2018 18:47:00,2018-01-31 23:11:13.495251268,02/03/2018 04:02:18,2018-02-10 02:24:13.428712961,02/11/2018 18:47:00
order_024792,custid_010475_024792,delivered,11/08/2016 22:28:00,2016-11-09 00:41:39.730243548,11/10/2016 04:00:33,2016-11-30 12:31:00.415167598,11/22/2016 22:28:00
order_011238,custid_001807_011238,delivered,2017-07-07 05:39:00,07/07/2017 09:08:44,2017-07-12 01:43:04.749346104,2017-07-14 02:49:55.153841447,07/17/2017 05:39:00
order_000316,custid_018253_000316,delivered,2016-02-26 14:35:00,2016-02-27 14:40:46.135470789,02/29/2016 07:32:51,2016-03-10 07:48:14.258690285,2016-03-12 14:35:00
order_000146,custid_002392_000146,delivered,2018-05-24 18:37:00,2018-05-24 22:05:23.023479370,2018-05-25 21:03:49.897846223,2018-06-02 02:50:42.748803354,06/02/2018 18:37:00
order_016886,custid_001941_016886,delivered,12/19/2017 11:22:00,2017-12-19 14:14:27.294136413,2017-12-21 10:09:10.408824191,2017-12-30 00:11:06.477173578,12/27/2017 11:22:00
order_025859,custid_008387_025859,delivered,2016-04-13 11:07:00,04/13/2016 16:51:52,2016-04-15 16:52:51.955038477,2016-04-22 23:33:47.985487070,04/24/2016 11:07:00
order_027561,custid_003121_027561,shipped,2018-08-22 10:56:00,08/22/2018 14:36:25,2018-08-24 12:35:02.836733882,,2018-09-03 10:56:00
order_011997,custid_000225_011997,delivered,2017-03-07 12:28:00,03/07/2017 23:10:27,2017-03-08 05:33:14.642861118,2017-03-20 04:56:05.624542245,03/20/2017 12:28:00
order_012802,custid_004104_012802,delivered,2016-02-25 22:57:00,2016-02-26 02:36:36.582554329,2016-02-28 22:18:40.141232690,03/04/2016 06:01:20,2016-03-04 22:57:00
order_006024,custid_002219_006024,delivered,2017-12-04 19:48:00,2017-12-05 03:06:49.186757106,12/09/2017 12:19:23,2017-12-14 12:35:30.036633297,12/14/2017 19:48:00
order_010282,custid_000344_010282,delivered,2016-11-21 13:47:00,2016-11-21 15:23:54.382934534,2016-11-24 14:25:42.171846137,2016-12-02 04:24:21.051259485,12/03/2016 13:47:00
order_025400,custid_010848_025400,delivered,11/21/2016 09:55:00,2016-11-21 12:16:10.207589313,2016-11-24 06:48:57.674976229,2016-12-02 03:39:00.120908893,12/02/2016 09:55:00
order_006388,custid_008826_006388,delivered,10/19/2017 11:52:00,10/20/2017 01:59:14,10/22/2017 05:43:36,2017-10-29 21:19:48.276958590,2017-10-30 11:52:00
order_016989,custid_001123_016989,delivered,03/19/2018 11:09:00,2018-03-20 02:09:55.712033244,2018-03-22 10:31:18.970508186,2018-04-01 04:51:27.636027999,2018-04-01 11:09:00
order_013741,custid_005847_013741,delivered,2017-03-05 12:23:00,03/05/2017 20:38:19,2017-03-06 18:23:00.481255393,2017-03-11 03:29:39.527036087,2017-03-14 12:23:00
order_027554,custid_005305_027554,delivered,2016-04-24 19:41:00,2016-04-24 22:18:28.441909599,2016-04-28 02:50:23.793620712,05/07/2016 15:59:36,2016-05-04 19:41:00
order_017181,custid_016259_017181,delivered,09/24/2017 21:40:00,2017-09-25 08:53:21.941817988,2017-09-28 13:47:22.606876167,2017-10-04 08:18:10.749844796,2017-10-06 21:40:00
order_019047,custid_000720_019047,delivered,2016-07-07 20:44:00,2016-07-08 11:26:27.938618143,2016-07-15 19:04:16.359485160,2016-07-19 03:45:09.922136601,2016-07-18 20:44:00
order_009527,custid_011106_009527,delivered,10/01/2017 08:38:00,10/01/2017 09:29:56,2017-10-05 10:11:07.481835898,10/26/2017 10:41:37,2017-10-15 08:38:00
order_000819,custid_017837_000819,delivered,2017-11-26 10:25:00,11/26/2017 18:46:24,2017-11-26 23:34:24.635874394,2017-12-09 00:23:01.079059306,12/05/2017 10:25:00
order_004463,custid_005993_004463,delivered,2017-11-27 16:47:00,11/27/2017 19:55:21,2017-11-29 00:40:58.596626173,12/11/2017 23:20:18,2017-12-08 16:47:00
order_025398,custid_006311_025398,delivered,10/19/2016 13:26:00,10/19/2016 17:02:00,10/20/2016 18:10:57,2016-10-26 00:53:07.952263064,2016-10-27 13:26:00
order_006602,custid_011576_006602,delivered,10/21/2017 18:57:00,10/21/2017 20:27:57,2017-10-24 10:14:20.297232853,2017-11-10 12:51:02.959908079,2017-11-07 18:57:00
order_003486,custid_018215_003486,delivered,01/01/2017 09:10:00,2017-01-01 12:16:01.190924064,01/03/2017 23:38:12,2017-01-07 07:07:52.528176946,2017-01-07 09:10:00
order_027156,custid_011561_027156,delivered,2016-07-18 23:19:00,07/19/2016 12:49:20,07/21/2016 16:35:45,2016-07-30 23:11:33.669458817,2016-07-31 23:19:00
order_026220,custid_018072_026220,canceled,11/10/2016 22:14:00,2016-11-11 01:02:46.629704545,,,2016-11-30 22:14:00
order_011029,custid_002306_011029,delivered,05/23/2016 11:47:00,2016-05-23 19:59:17.748278629,05/24/2016 18:35:44,2016-06-03 23:11:22.591569799,2016-06-05 11:47:00
order_015697,custid_015351_015697,delivered,2017-01-10 10:16:00,2017-01-10 13:30:11.593989992,2017-01-16 14:49:00.050926438,2017-01-16 22:01:00.050926438,01/19/2017 10:16:00
order_021700,custid_009614_021700,delivered,2016-11-10 14:34:00,11/10/2016 20:00:18,11/12/2016 00:34:09,2016-12-10 13:16:06.019815021,2016-11-25 14:34:00
order_024432,custid_005828_024432,delivered,2016-05-08 20:36:00,2016-05-08 23:29:12.377521996,2016-05-11 15:45:23.554956198,05/21/2016 19:41:44,2016-05-21 20:36:00
order_028112,custid_017229_028112,delivered,2016-11-04 21:02:00,11/04/2016 23:43:24,11/06/2016 00:10:50,11/15/2016 18:01:45,11/12/2016 21:02:00
order_003111,custid_015721_003111,delivered,2018-06-14 11:36:00,2018-06-14 13:29:07.416022376,2018-06-17 07:50:25.787319967,2018-06-23 22:21:14.059059836,2018-06-26 11:36:00
order_008674,custid_015294_008674,delivered,03/02/2016 18:13:00,03/02/2016 19:21:47,2016-03-04 03:51:26.585960271,2016-03-17 04:33:28.434765583,2016-03-16 18:13:00
order_010557,custid_004367_010557,delivered,2016-03-24 19:34:00,2016-03-25 04:53:05.570075802,2016-03-25 19:04:04.575347796,2016-03-31 03:50:34.257105924,2016-04-01 19:34:00
order_018140,custid_009448_018140,shipped,2018-08-22 19:48:00,2018-08-23 00:22:25.402794239,08/24/2018 08:20:49,,2018-09-03 19:48:00
order_001572,custid_018794_001572,delivered,2018-07-23 20:30:00,2018-07-24 05:07:35.546064621,2018-07-24 14:09:02.306470004,2018-08-04 06:07:33.485151478,2018-08-06 20:30:00
order_009712,custid_012601_009712,delivered,2016-12-03 21:56:00,2016-12-04 03:03:41.320857601,12/07/2016 07:41:12,2016-12-17 02:26:51.895509020,2016-12-17 21:56:00
order_020140,custid_017480_020140,canceled,2018-02-12 11:23:00,2018-02-12 13:10:47.313023265,,,03/01/2018 11:23:00
order_017946,custid_014063_017946,delivered,06/15/2017 22:33:00,2017-06-16 12:36:09.975938907,2017-06-19 15:30:56.573501305,06/30/2017 22:01:47,2017-06-29 22:33:00
order_027807,custid_013648_027807,delivered,2017-01-13 19:50:00,01/13/2017 21:30:45,2017-01-15 01:58:07.019503206,2017-01-25 08:18:39.138070197,2017-01-21 19:50:00
order_002495,custid_000651_002495,delivered,11/16/2016 14:39:00,11/16/2016 19:43:22,11/18/2016 19:13:39,2016-11-26 11:54:00.021593557,2016-11-25 14:39:00
order_018996,custid_006912_018996,canceled,01/23/2018 22:51:00,01/24/2018 01:56:16,,,02/02/2018 22:51:00
order_014576,custid_006041_014576,unavailable,2017-02-06 17:00:00,2017-02-06 20:30:19.992390407,,,2017-02-12 17:00:00
order_006165,custid_011251_006165,delivered,2017-04-04 15:16:00,04/04/2017 23:33:53,2017-04-05 22:08:55.603214278,04/11/2017 17:24:49,2017-04-12 15:16:00
order_024988,custid_009918_024988,delivered,12/08/2016 10:41:00,2016-12-08 12:22:53.518844425,2016-12-09 17:58:12.641200295,2016-12-20 08:22:12.548456305,12/21/2016 10:41:00
order_002505,custid_016303_002505,delivered,2016-07-18 08:47:00,2016-07-18 14:30:29.377169569,07/18/2016 21:39:43,2016-08-08 13:51:03.623541342,08/08/2016 08:47:00
order_006547,custid_002016_006547,delivered,2016-01-04 08:51:00,2016-01-04 15:15:29.798695465,2016-01-06 07:29:38.420950556,01/17/2016 02:22:31,2016-01-19 08:51:00
order_023731,custid_015550_023731,delivered,05/31/2018 11:54:00,2018-06-01 00:32:03.072397113,2018-06-02 21:40:36.381452539,2018-06-13 07:18:39.721826383,06/12/2018 11:54:00
order_023578,custid_004959_023578,delivered,05/10/2018 09:28:00,2018-05-10 16:37:49.819303918,2018-05-13 06:53:34.544986852,2018-05-18 18:37:02.675422381,2018-05-19 09:28:00
order_008223,custid_011562_008223,delivered,2017-06-09 15:12:00,2017-06-10 02:03:32.000772862,2017-06-16 02:36:37.449118632,06/21/2017 20:11:18,06/18/2017 15:12:00
order_005937,custid_009398_005937,delivered,2017-10-04 22:39:00,2017-10-05 02:30:23.027755334,2017-10-05 17:31:59.057200340,2017-10-18 00:59:05.323493200,2017-10-12 22:39:00
order_016398,custid_012633_016398,delivered,03/31/2018 20:12:00,2018-04-01 01:58:42.558390271,04/01/2018 16:47:59,2018-04-11 08:08:53.106333663,2018-04-11 20:12:00
order_021719,custid_010163_021719,delivered,2017-05-17 13:56:00,2017-05-17 19:07:44.988888868,2017-05-20 19:21:02.349348550,2017-05-30 21:13:06.974653103,2017-05-30 13:56:00
order_015370,custid_011079_015370,delivered,01/08/2017 19:24:00,2017-01-09 09:58:50.077967656,2017-01-10 14:53:47.365537667,2017-01-23 03:54:57.258540602,2017-01-22 19:24:00
order_009091,custid_006567_009091,delivered,2018-06-17 08:59:00,06/17/2018 16:50:06,06/18/2018 01:27:11,06/22/2018 22:52:52,06/26/2018 08:59:00
order_025517,custid_017275_025517,delivered,2017-03-28 20:43:00,03/29/2017 02:50:15,2017-03-30 15:16:16.107569317,2017-04-04 21:47:59.540045358,2017-04-07 20:43:00
order_022024,custid_018040_022024,delivered,2016-03-22 09:59:00,2016-03-22 11:27:51.550956519,2016-03-23 03:46:26.917238479,2016-04-03 13:46:12.334701674,04/03/2016 09:59:00
order_019357,custid_003684_019357,delivered,2016-11-27 10:04:00,2016-11-27 11:17:29.612535139,2016-12-01 08:12:58.357491400,2016-12-30 09:20:18.594983835,2016-12-18 10:04:00
order_014279,custid_013675_014279,delivered,2017-11-21 11:13:00,11/21/2017 14:29:27,2017-11-22 19:32:12.497925691,2017-11-27 09:22:41.317959041,11/30/2017 11:13:00
order_017476,custid_004591_017476,delivered,2017-07-26 18:43:00,07/26/2017 21:40:19,2017-07-28 05:06:56.701171545,08/05/2017 10:04:22,2017-08-05 18:43:00
order_027888,custid_014616_027888,delivered,09/29/2017 05:22:00,2017-09-29 06:36:04.302855700,2017-10-02 13:12:22.232208006,10/17/2017 15:12:56,2017-10-09 05:22:00
order_022536,custid_005564_022536,delivered,2018-06-20 18:21:00,2018-06-21 06:18:52.313711436,2018-06-22 15:32:02.519286133,2018-07-02 18:56:13.174409518,2018-07-03 18:21:00
order_011420,custid_004851_011420,delivered,2016-01-06 10:00:00,2016-01-06 15:41:48.549989018,2016-01-09 19:09:09.960981794,2016-01-19 21:57:50.868523633,2016-01-16 10:00:00
order_001011,custid_002747_001011,canceled,2016-12-23 21:54:00,2016-12-24 05:10:40.620245286,,,2016-12-31 21:54:00
order_023839,custid_015008_023839,delivered,05/10/2017 17:31:00,05/11/2017 05:04:42,05/13/2017 01:15:21,05/20/2017 12:33:57,2017-05-19 17:31:00
order_014321,custid_001590_014321,delivered,2016-11-24 13:08:00,11/24/2016 18:07:12,11/27/2016 00:12:35,2016-12-17 03:29:48.412551255,12/12/2016 13:08:00
order_008936,custid_011710_008936,delivered,2016-08-28 16:01:00,2016-08-28 20:00:23.769808040,08/30/2016 17:46:45,09/11/2016 06:33:55,2016-09-12 16:01:00
order_014969,custid_005805_014969,delivered,2017-05-03 12:41:00,2017-05-03 13:01:49.601361768,2017-05-04 14:39:56.778256896,05/13/2017 05:07:34,2017-05-15 12:41:00
order_001034,custid_013952_001034,delivered,2017-08-01 12:09:00,08/01/2017 14:44:38,2017-08-03 01:20:06.560091205,2017-08-13 22:27:34.521478717,2017-08-10 12:09:00
order_018264,custid_009638_018264,delivered,2016-11-20 10:39:00,11/20/2016 19:15:46,2016-11-22 15:30:54.535261553,2016-11-26 08:37:16.522565329,2016-11-30 10:39:00
order_002270,custid_018225_002270,delivered,2016-04-12 12:00:00,04/12/2016 20:14:11,2016-04-13 04:46:42.270496947,2016-04-22 01:26:44.522890436,04/23/2016 12:00:00
order_000696,custid_006044_000696,canceled,2017-02-14 19:39:00,2017-02-15 01:31:52.803512673,,,03/02/2017 19:39:00
order_011436,custid_017990_011436,delivered,2018-08-03 07:44:00,08/03/2018 13:14:54,2018-08-07 04:11:11.569622454,2018-08-12 22:23:47.024083134,2018-08-14 07:44:00
order_011433,custid_016194_011433,delivered,06/14/2018 22:35:00,06/15/2018 11:53:11,2018-06-16 01:10:08.875632958,2018-06-30 14:42:24.253814043,2018-06-30 22:35:00
order_003704,custid_013628_003704,delivered,2017-12-15 19:48:00,2017-12-16 00:18:29.372043128,2017-12-17 04:57:12.185921428,2017-12-26 21:34:07.063591215,2017-12-25 19:48:00
order_012248,custid_018881_012248,delivered,07/06/2018 22:24:00,07/07/2018 02:51:04,2018-07-08 16:29:18.117181057,2018-07-17 00:15:49.502299059,2018-07-14 22:24:00
order_024004,custid_000250_024004,delivered,11/19/2017 13:12:00,11/20/2017 05:04:44,2017-11-20 20:28:56.386405993,11/25/2017 03:40:23,2017-11-28 13:12:00
order_001451,custid_004260_001451,delivered,03/28/2017 12:14:00,03/28/2017 18:25:33,03/31/2017 04:01:42,2017-04-21 18:13:45.229675869,2017-04-16 12:14:00
