order_id,order_item_id,product_id,seller_id,price,freight_value,item_cost,item_margin
order_016276,1,prod_00240,seller_00380,32.09,8.1,18.37,13.72
order_008131,2,prod_01955,seller_00099,34.98,11.66,30.79,4.19
order_019343,2,prod_00631,seller_00127,20.5,6.5,10.53,9.97
order_012618,2,prod_01994,seller_00026,22.02,10.71,17.61,4.41
order_001682,2,prod_01967,seller_00131,44.84,15.13,18.83,26.01
order_003203,1,prod_01955,seller_00176,20.47,7.53,30.79,-10.32
order_003004,2,prod_01966,seller_00202,269.17,22.77,38.14,231.03
order_028596,1,prod_01892,seller_00357,87.64,22.3,44.28,43.36
order_003805,1,prod_00320,seller_00159,37.79,16.41,19.86,17.93
order_003318,2,prod_01835,seller_00476,10.81,6.93,8.1,2.71
order_020751,2,prod_00041,seller_00233,11.04,9.2,7.29,3.75
order_004636,1,prod_01985,seller_00240,375.64,28.09,108.91,266.73
order_015930,1,prod_00845,seller_00099,86.78,26.65,39.99,46.79
order_027898,1,prod_01349,seller_00074,262.95,22.72,91.9,171.05
order_018374,2,prod_00048,seller_00395,31.44,17.14,40.46,-9.02
order_009082,1,prod_00218,seller_00327,325.39,21.31,77.95,247.44
order_013206,1,prod_00450,seller_00109,61.42,18.44,50.27,11.15
order_026724,1,prod_01143,seller_00326,104.42,22.08,28.54,75.88
order_017914,1,prod_00992,seller_00152,178.52,22.58,28.46,150.06
order_008245,1,prod_01463,seller_00210,36.77,10.82,12.1,24.67
order_003669,1,prod_00583,seller_00342,88.86,12.2,64.1,24.76
order_023114,1,prod_01084,seller_00146,114.7,32.05,82.79,31.91
order_022567,1,prod_00961,seller_00238,276.83,44.0,71.28,205.55
order_005441,3,prod_00621,seller_00490,34.83,9.46,13.04,21.79
order_001015,2,prod_01158,seller_00380,237.71,19.75,246.35,-8.64
order_025448,1,prod_01283,seller_00499,96.97,23.88,51.31,45.66
order_019898,1,prod_01956,seller_00034,190.14,19.54,44.51,145.63
order_021855,4,prod_01176,seller_00218,40.45,17.17,15.03,25.42
order_007827,1,prod_00769,seller_00050,26.72,11.77,41.29,-14.57
order_017413,2,prod_01754,seller_00355,56.96,10.18,21.34,35.62
order_014034,2,prod_00807,seller_00080,40.51,11.92,25.12,15.39
order_003951,1,prod_01844,seller_00218,51.56,11.46,25.3,26.26
order_028680,1,prod_01046,seller_00492,84.92,9.41,43.41,41.51
order_024976,1,prod_01878,seller_00054,78.17,16.58,19.24,58.93
order_010489,2,prod_01870,seller_00004,232.04,29.97,47.79,184.25
order_021894,1,prod_01400,seller_00337,34.91,6.5,35.2,-0.29
order_016842,2,prod_00953,seller_00445,43.88,21.42,27.23,16.65
order_017062,1,prod_01268,seller_00344,63.95,12.83,35.86,28.09
order_016367,1,prod_00000,seller_00360,41.63,8.35,71.18,-29.55
order_028881,1,prod_01678,seller_00255,16.39,8.72,10.0,6.39
order_028849,2,prod_01958,seller_00083,52.62,16.01,11.21,41.41
order_004769,2,prod_01818,seller_00321,44.55,12.57,10.12,34.43
order_004370,1,prod_01298,seller_00251,6.06,7.88,9.75,-3.69
order_020819,1,prod_00235,seller_00102,85.23,17.81,33.4,51.83
order_006371,1,prod_00740,seller_00111,20.73,9.82,27.19,-6.46
order_010484,1,prod_00586,seller_00065,124.08,29.56,79.66,44.42
order_002815,1,prod_00826,seller_00181,10.51,6.5,19.11,-8.6
order_004199,2,prod_01708,seller_00257,17.85,14.12,17.13,0.72
order_007043,1,prod_01670,seller_00157,71.02,15.11,12.65,58.37
order_014689,1,prod_00563,seller_00085,160.27,20.84,49.42,110.85
order_029654,1,prod_01075,seller_00136,7.62,9.29,6.55,1.07
order_026661,1,prod_00798,seller_00421,43.2,13.19,41.68,1.52
order_028089,3,prod_01146,seller_00457,14.09,8.78,18.9,-4.81
order_010944,1,prod_00092,seller_00480,19.81,12.21,27.36,-7.55
order_028465,1,prod_00455,seller_00154,44.47,15.98,21.36,23.11
order_027256,1,prod_01128,seller_00085,105.98,21.02,41.12,64.86
order_027291,2,prod_00915,seller_00010,160.04,39.06,69.75,90.29
order_003276,4,prod_00004,seller_00267,62.53,16.63,28.8,33.73
order_008916,1,prod_01802,seller_00098,42.79,15.29,14.96,27.83
order_028110,1,prod_01631,seller_00380,155.1,20.99,111.78,43.32
order_014106,1,prod_00238,seller_00314,102.44,14.6,59.14,43.3
order_020741,1,prod_01111,seller_00280,31.48,16.52,31.89,-0.41
order_011425,4,prod_00849,seller_00244,45.0,14.7,14.74,30.26
order_007617,3,prod_00674,seller_00483,40.52,20.21,25.31,15.21
order_029459,1,prod_01586,seller_00151,41.01,20.92,21.49,19.52
order_027867,1,prod_00144,seller_00332,208.48,33.02,115.85,92.63
order_022191,3,prod_00566,seller_00394,139.21,19.27,63.46,75.75
order_004616,1,prod_01586,seller_00078,64.04,6.5,21.49,42.55
order_025671,2,prod_00313,seller_00438,6.78,13.85,6.62,0.16
order_017620,1,prod_00055,seller_00270,46.08,13.97,15.1,30.98
order_013783,1,prod_00805,seller_00273,231.8,20.53,33.82,197.98
order_012029,1,prod_00907,seller_00004,110.87,17.67,15.5,95.37
order_011456,1,prod_01090,seller_00148,54.87,8.33,19.63,35.24
order_014768,1,prod_00840,seller_00060,100.43,19.61,29.19,71.24
order_011764,1,prod_00533,seller_00444,202.34,38.02,103.99,98.35
order_021512,1,prod_01528,seller_00324,116.87,14.9,89.85,27.02
order_030077,2,prod_01110,seller_00355,47.26,10.37,21.07,26.19
order_026222,1,prod_01867,seller_00421,34.11,8.16,17.49,16.62
order_003908,2,prod_01102,seller_00324,31.05,12.81,45.0,-13.95
order_001198,1,prod_01845,seller_00476,390.46,21.96,77.34,313.12
order_000069,1,prod_00399,seller_00307,54.92,16.21,14.58,40.34
order_002785,1,prod_01042,seller_00435,10.59,7.43,13.72,-3.13
order_014771,1,prod_00552,seller_00029,78.57,14.82,38.35,40.22
order_026129,1,prod_01745,seller_00014,35.93,13.73,19.24,16.69
order_017514,1,prod_01466,seller_00285,29.9,10.41,10.95,18.95
order_004987,1,prod_00484,seller_00125,71.69,20.7,40.58,31.11
order_009477,2,prod_00171,seller_00099,19.61,11.71,18.96,0.65
order_028854,1,prod_01206,seller_00022,52.95,10.18,51.62,1.33
order_009296,2,prod_00773,seller_00066,20.24,8.74,5.92,14.32
order_006911,1,prod_00302,seller_00331,14.53,6.5,14.17,0.36
order_027719,1,prod_01839,seller_00323,70.57,19.03,113.71,-43.14
order_000564,1,prod_00707,seller_00238,34.72,8.73,61.28,-26.56
order_002764,1,prod_00804,seller_00321,103.75,17.25,28.02,75.73
order_011280,1,prod_01210,seller_00492,64.17,16.4,31.51,32.66
order_014816,1,prod_01756,seller_00277,48.03,17.21,18.5,29.53
order_026560,1,prod_01117,seller_00403,37.69,6.5,16.78,20.91
order_017678,1,prod_00994,seller_00002,57.62,21.25,27.33,30.29
order_017403,1,prod_01498,seller_00475,42.15,9.53,20.93,21.22
order_025179,1,prod_00936,seller_00013,116.9,15.04,31.92,84.98
order_002681,1,prod_00323,seller_00014,18.35,14.68,17.71,0.64
order_012695,1,prod_01125,seller_00078,195.47,44.61,57.98,137.49
order_007935,1,prod_00231,seller_00231,498.8,96.41,144.08,354.72
order_010408,1,prod_00579,seller_00132,17.43,8.89,10.02,7.41
order_017975,2,prod_01307,seller_00254,44.6,10.98,28.4,16.2
order_022524,1,prod_00920,seller_00429,277.4,37.31,86.21,191.19
order_006808,2,prod_01925,seller_00067,153.56,20.12,66.72,86.84
order_004069,1,prod_00335,seller_00039,48.76,11.41,31.4,17.36
order_000066,1,prod_01526,seller_00084,21.67,11.48,12.02,9.65
order_018970,1,prod_00139,seller_00032,74.04,23.8,60.08,13.96
order_005665,1,prod_00814,seller_00127,444.07,36.38,230.02,214.05
order_007566,1,prod_01328,seller_00450,224.66,18.51,126.02,98.64
order_009872,1,prod_01212,seller_00194,35.92,17.54,29.35,6.57
order_020873,1,prod_00857,seller_00230,209.76,23.5,67.69,142.07
order_017564,2,prod_00224,seller_00343,370.77,57.75,114.29,256.48
order_025714,1,prod_01261,seller_00460,66.15,15.62,24.82,41.33
order_025974,3,prod_00356,seller_00225,18.52,13.46,15.83,2.69
order_000040,1,prod_00236,seller_00139,8.72,9.47,7.61,1.11
order_002267,1,prod_00258,seller_00118,8.34,15.39,9.96,-1.62
order_026499,1,prod_00126,seller_00316,14.93,9.5,10.74,4.19
order_003895,1,prod_01828,seller_00437,119.34,19.67,71.21,48.13
order_004199,1,prod_01165,seller_00377,14.72,10.9,15.55,-0.83
order_019508,1,prod_00945,seller_00022,44.19,13.45,13.28,30.91
order_000692,2,prod_01178,seller_00374,92.9,23.49,57.14,35.76
order_004034,1,prod_00758,seller_00292,18.71,12.07,21.66,-2.95
order_008527,1,prod_01050,seller_00340,71.22,15.8,39.74,31.48
order_007526,1,prod_01788,seller_00133,62.79,19.43,23.45,39.34
order_011680,3,prod_01820,seller_00215,190.95,43.35,119.75,71.2
order_027901,1,prod_01830,seller_00349,196.81,22.1,50.8,146.01
order_030060,1,prod_00696,seller_00401,47.23,16.68,11.71,35.52
order_015826,1,prod_00019,seller_00418,40.02,14.6,16.77,23.25
order_021935,1,prod_00564,seller_00370,150.58,31.62,21.76,128.82
order_006058,1,prod_00257,seller_00337,47.15,16.81,24.5,22.65
order_026607,1,prod_00999,seller_00208,75.06,12.32,26.05,49.01
order_018053,1,prod_00395,seller_00211,41.8,10.88,23.36,18.44
order_012355,1,prod_01044,seller_00075,128.99,27.2,91.14,37.85
order_000226,1,prod_01665,seller_00034,91.23,23.65,33.33,57.9
order_006920,1,prod_01799,seller_00296,35.97,7.09,11.56,24.41
order_003287,2,prod_01899,seller_00327,72.48,14.12,19.95,52.53
order_021635,1,prod_01185,seller_00382,42.21,7.82,21.64,20.57
order_026393,1,prod_00209,seller_00152,56.45,19.03,42.19,14.26
order_007689,1,prod_00615,seller_00168,198.4,32.36,104.36,94.04
order_000898,1,prod_00322,seller_00013,16.49,14.74,17.53,-1.04
order_010912,2,prod_01790,seller_00093,33.08,11.55,60.82,-27.74
order_007536,1,prod_01998,seller_00165,56.06,10.31,22.72,33.34
order_014767,1,prod_01224,seller_00003,17.5,8.88,8.38,9.12
order_001947,1,prod_00985,seller_00493,22.2,8.03,11.97,10.23
order_001927,1,prod_01271,seller_00191,115.23,23.46,69.79,45.44
order_026232,1,prod_00193,seller_00136,16.86,6.5,11.37,5.49
order_015457,1,prod_01820,seller_00437,485.06,36.97,119.75,365.31
order_023109,1,prod_01527,seller_00113,12.51,11.72,9.44,3.07
order_008692,1,prod_01281,seller_00120,112.3,25.39,78.11,34.19
order_003323,1,prod_00793,seller_00364,136.75,22.65,58.06,78.69
order_028038,3,prod_00253,seller_00214,23.24,11.78,15.39,7.85
order_023143,2,prod_00629,seller_00292,40.48,11.94,28.7,11.78
order_003278,1,prod_01288,seller_00404,662.48,99.15,100.17,562.31
order_021025,1,prod_01683,seller_00441,67.17,14.93,10.15,57.02
order_028891,2,prod_00212,seller_00047,68.07,9.42,18.69,49.38
order_006869,1,prod_01405,seller_00439,66.89,14.19,54.02,12.87
order_017617,2,prod_01675,seller_00283,87.41,21.56,50.84,36.57
order_002177,1,prod_00531,seller_00451,43.02,16.94,53.13,-10.11
order_021973,3,prod_00217,seller_00169,32.22,6.5,15.8,16.42
order_013511,1,prod_01098,seller_00089,41.63,14.86,39.81,1.82
order_008769,1,prod_00745,seller_00028,31.53,16.55,11.82,19.71
order_013081,1,prod_01421,seller_00362,139.54,33.48,50.19,89.35
order_010605,3,prod_00912,seller_00284,72.53,16.05,66.73,5.8
order_005866,2,prod_00678,seller_00308,208.2,44.04,94.03,114.17
order_020410,1,prod_00146,seller_00204,31.29,6.5,6.53,24.76
order_027985,1,prod_00914,seller_00179,116.73,20.33,32.05,84.68
order_008070,1,prod_00411,seller_00364,24.63,11.5,25.55,-0.92
order_013359,1,prod_00336,seller_00345,26.92,10.96,9.69,17.23
order_019944,1,prod_01838,seller_00434,154.68,21.46,21.65,133.03
order_023167,1,prod_00469,seller_00090,40.88,6.71,24.8,16.08
order_004259,1,prod_01874,seller_00188,43.36,21.4,23.89,19.47
order_019369,2,prod_00521,seller_00075,62.57,11.77,21.59,40.98
order_015359,1,prod_00400,seller_00494,95.3,18.14,48.35,46.95
order_016434,1,prod_00047,seller_00240,16.38,8.69,14.58,1.8
order_018261,1,prod_00779,seller_00144,13.15,9.89,17.81,-4.66
order_025323,1,prod_00288,seller_00181,21.38,11.9,15.21,6.17
order_002954,1,prod_01359,seller_00273,75.24,17.31,59.58,15.66
order_022700,1,prod_00997,seller_00483,55.87,18.57,35.8,20.07
order_017850,1,prod_01692,seller_00176,37.72,14.28,41.63,-3.91
order_028388,2,prod_01086,seller_00333,41.61,7.81,17.29,24.32
order_011419,1,prod_00591,seller_00349,26.6,9.11,20.77,5.83
order_022433,1,prod_00085,seller_00029,139.6,29.0,53.66,85.94
order_011601,1,prod_00831,seller_00100,26.62,15.06,17.62,9.0
order_000139,1,prod_00080,seller_00396,143.92,32.67,79.74,64.18
order_020431,1,prod_00554,seller_00177,67.29,24.79,34.89,32.4
order_023095,1,prod_00710,seller_00435,194.54,19.47,82.96,111.58
order_028059,2,prod_01421,seller_00314,56.98,15.52,50.19,6.79
order_024336,1,prod_01275,seller_00315,34.99,11.05,28.16,6.83
order_027295,1,prod_01450,seller_00293,126.67,16.36,122.59,4.08
order_003319,1,prod_00889,seller_00236,13.53,10.19,18.02,-4.49
order_024437,1,prod_01252,seller_00016,4.98,11.07,6.08,-1.1
order_014060,1,prod_01309,seller_00036,15.95,6.5,13.19,2.76
order_026409,3,prod_01403,seller_00018,84.36,17.4,28.09,56.27
order_013901,2,prod_01048,seller_00374,52.99,15.52,68.35,-15.36
order_011490,1,prod_01297,seller_00118,25.5,11.56,11.53,13.97
order_022699,2,prod_00408,seller_00128,23.85,15.71,22.17,1.68
order_026144,1,prod_00753,seller_00080,31.27,17.43,24.45,6.82
order_001226,1,prod_00614,seller_00410,49.77,18.86,63.52,-13.75
order_001748,1,prod_00305,seller_00490,142.6,12.68,53.56,89.04
order_015996,2,prod_01641,seller_00288,32.63,13.58,15.73,16.9
order_022876,2,prod_00263,seller_00320,36.04,6.98,14.36,21.68
order_026315,2,prod_00109,seller_00378,30.67,9.62,15.5,15.17
order_022799,1,prod_00538,seller_00169,35.81,6.5,35.83,-0.02
order_018373,2,prod_00275,seller_00366,21.21,11.92,10.03,11.18
order_019639,1,prod_01711,seller_00204,12.97,12.16,8.0,4.97
order_015856,1,prod_01729,seller_00251,148.91,32.99,36.11,112.8
order_024609,3,prod_01315,seller_00332,64.92,15.71,45.29,19.63
order_016529,1,prod_00168,seller_00392,74.25,19.06,49.13,25.12
order_010187,1,prod_00099,seller_00300,164.11,24.86,36.92,127.19
order_001608,2,prod_00481,seller_00406,44.55,16.5,6.22,38.33
order_007530,2,prod_01756,seller_00458,128.02,15.47,18.5,109.52
order_012276,1,prod_00544,seller_00155,181.18,31.32,260.08,-78.9
order_010789,1,prod_01175,seller_00202,45.9,13.02,24.94,20.96
order_001816,4,prod_01954,seller_00188,594.01,70.99,252.34,341.67
order_020311,1,prod_00211,seller_00236,17.68,6.5,12.1,5.58
order_006833,4,prod_01915,seller_00114,94.95,23.34,18.27,76.68
order_001231,3,prod_01561,seller_00176,6.88,9.59,7.98,-1.1
order_002367,2,prod_01075,seller_00181,5.0,10.24,6.55,-1.55
order_021292,2,prod_01788,seller_00003,41.53,20.06,23.45,18.08
order_014866,2,prod_01010,seller_00382,31.3,13.2,13.99,17.31
order_018026,1,prod_00264,seller_00183,38.91,9.27,17.25,21.66
order_000067,1,prod_00174,seller_00106,49.75,7.38,30.88,18.87
order_010297,3,prod_00797,seller_00499,91.42,26.84,57.09,34.33
order_015339,1,prod_00902,seller_00083,9.0,10.6,8.88,0.12
order_029171,1,prod_01815,seller_00227,296.06,44.87,61.75,234.31
order_011818,2,prod_00762,seller_00351,30.49,9.8,25.98,4.51
order_021561,2,prod_00431,seller_00250,38.9,10.69,12.17,26.73
order_005859,2,prod_00790,seller_00128,66.01,13.31,10.97,55.04
order_001791,1,prod_00333,seller_00040,194.07,36.27,56.87,137.2
order_016710,1,prod_00117,seller_00324,14.95,14.27,11.01,3.94
order_028204,2,prod_01579,seller_00232,8.69,13.09,9.11,-0.42
order_018863,1,prod_01828,seller_00289,52.22,12.5,71.21,-18.99
order_027572,1,prod_00711,seller_00009,12.43,9.75,18.41,-5.98
order_000538,1,prod_00918,seller_00084,19.99,12.33,15.5,4.49
order_026782,1,prod_01361,seller_00387,254.25,18.32,87.45,166.8
order_027774,1,prod_01464,seller_00054,54.45,13.13,52.74,1.71
order_014401,1,prod_01177,seller_00141,31.66,10.9,38.59,-6.93
order_008560,3,prod_01663,seller_00398,448.88,61.86,65.96,382.92
order_012567,3,prod_01693,seller_00021,17.08,9.61,16.03,1.05
order_028406,1,prod_01464,seller_00469,94.56,13.63,52.74,41.82
order_021382,1,prod_01772,seller_00314,111.48,11.07,14.87,96.61
order_014811,2,prod_00598,seller_00417,64.94,10.26,49.85,15.09
order_012673,1,prod_00070,seller_00312,22.62,8.65,10.93,11.69
order_005722,2,prod_01126,seller_00365,51.28,17.96,53.97,-2.69
order_016752,1,prod_00986,seller_00355,34.32,14.06,33.41,0.91
order_011483,1,prod_01328,seller_00036,302.78,38.68,126.02,176.76
order_027513,1,prod_01290,seller_00388,272.98,16.72,72.59,200.39
order_027573,1,prod_00451,seller_00145,44.71,8.23,29.96,14.75
order_006344,1,prod_00070,seller_00431,20.63,8.91,10.93,9.7
order_027548,2,prod_01836,seller_00030,21.58,10.95,20.26,1.32
order_026355,1,prod_01764,seller_00109,128.81,12.34,22.47,106.34
order_000241,4,prod_01802,seller_00224,12.68,7.64,14.96,-2.28
order_021331,1,prod_00285,seller_00322,288.87,26.27,45.24,243.63
order_020897,1,prod_00718,seller_00333,182.85,33.48,64.83,118.02
order_023156,1,prod_01992,seller_00029,125.18,16.32,54.82,70.36
order_014348,2,prod_01428,seller_00171,126.54,34.43,85.75,40.79
order_005497,2,prod_00759,seller_00269,7.75,11.68,9.63,-1.88
order_004359,1,prod_00407,seller_00337,97.5,20.09,30.99,66.51
order_012344,1,prod_01740,seller_00171,29.81,8.96,12.54,17.27
order_027378,2,prod_00818,seller_00029,14.01,7.46,5.76,8.25
order_011595,2,prod_00050,seller_00356,140.88,20.59,31.03,109.85
order_005537,1,prod_01671,seller_00316,138.29,19.51,16.66,121.63
order_026283,1,prod_00185,seller_00163,6.27,7.82,8.78,-2.51
order_024301,2,prod_00940,seller_00472,27.15,10.01,12.63,14.52
order_012954,1,prod_00374,seller_00121,99.68,15.51,68.95,30.73
order_013457,1,prod_01127,seller_00282,4.9,7.15,7.86,-2.96
order_023726,2,prod_01181,seller_00282,25.35,8.2,16.97,8.38
order_005502,1,prod_00990,seller_00315,68.0,12.51,29.71,38.29
order_018577,2,prod_00545,seller_00270,59.3,15.18,45.77,13.53
order_023814,1,prod_01145,seller_00042,160.32,17.73,85.69,74.63
order_000946,1,prod_00751,seller_00076,32.25,17.03,19.09,13.16
order_019241,1,prod_01042,seller_00290,19.89,13.43,13.72,6.17
order_003546,1,prod_00964,seller_00079,58.06,16.46,49.02,9.04
order_008795,1,prod_00709,seller_00036,62.55,14.22,24.0,38.55
order_006284,2,prod_01808,seller_00274,26.24,11.16,22.64,3.6
order_006401,1,prod_01526,seller_00137,86.2,18.68,12.02,74.18
order_013294,2,prod_00383,seller_00046,167.86,24.65,39.24,128.62
order_020982,1,prod_01007,seller_00444,29.63,6.5,38.7,-9.07
order_008512,1,prod_00149,seller_00040,19.98,6.87,18.55,1.43
order_000098,2,prod_01328,seller_00104,224.97,41.9,126.02,98.95
order_003690,4,prod_00699,seller_00483,39.4,15.06,20.39,19.01
order_009655,1,prod_01958,seller_00284,7.5,11.59,11.21,-3.71
order_008258,2,prod_01803,seller_00242,131.44,16.21,41.33,90.11
order_025763,1,prod_01120,seller_00168,13.93,9.01,7.84,6.09
order_023931,1,prod_01553,seller_00493,269.6,48.55,134.65,134.95
order_027670,2,prod_01125,seller_00127,178.64,25.32,57.98,120.66
order_025374,3,prod_00248,seller_00369,62.34,11.89,33.26,29.08
order_012589,3,prod_00266,seller_00218,43.0,12.56,29.26,13.74
order_005787,1,prod_00440,seller_00139,39.46,8.13,21.68,17.78
order_022219,1,prod_01300,seller_00363,46.61,10.38,22.79,23.82
order_011210,1,prod_01524,seller_00458,218.72,28.7,44.19,174.53
order_027002,1,prod_00853,seller_00348,38.74,11.78,24.37,14.37
order_010914,2,prod_01282,seller_00106,23.33,12.02,8.26,15.07
order_021182,1,prod_01420,seller_00499,39.73,12.89,10.76,28.97
order_007552,4,prod_00304,seller_00354,98.54,19.87,44.28,54.26
order_006991,2,prod_01629,seller_00245,37.27,18.19,23.96,13.31
order_002018,1,prod_01335,seller_00096,40.1,8.95,22.2,17.9
order_012393,2,prod_01100,seller_00245,19.25,14.31,17.05,2.2
order_024351,1,prod_00959,seller_00485,57.57,10.24,64.96,-7.39
order_027563,1,prod_00427,seller_00045,19.95,13.69,14.03,5.92
order_026700,1,prod_00736,seller_00399,19.94,8.93,13.81,6.13
order_021437,1,prod_01221,seller_00485,18.96,7.04,13.45,5.51
order_011016,3,prod_00185,seller_00393,24.39,10.53,8.78,15.61
order_022313,3,prod_01064,seller_00397,54.89,11.03,38.82,16.07
order_016687,1,prod_01073,seller_00126,22.3,9.21,8.02,14.28
order_003944,1,prod_00987,seller_00395,66.12,17.35,23.65,42.47
order_025258,1,prod_01862,seller_00233,79.25,19.19,27.29,51.96
order_015861,1,prod_00139,seller_00090,118.84,12.15,60.08,58.76
order_007751,1,prod_01844,seller_00102,39.13,16.18,25.3,13.83
order_021160,1,prod_01727,seller_00406,124.9,25.82,50.09,74.81
order_020441,1,prod_00832,seller_00091,27.85,10.98,16.42,11.43
